id,value,feed_id,created_at,lat,lon,ele;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD7Y6QWYVPQYNZFXZ7EZCF5K;0;2555202;4/07/2023;15:47:54;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD7YCKXA0TED9Q4XH4B84D7R;0;2555202;4/07/2023;15:48:13;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD7YJT4RBMCF99B16XNX5VEQ;0;2555202;4/07/2023;15:48:33;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD7YRKZKTT4DVRCD6XW152JB;0;2555202;4/07/2023;15:48:52;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD7YYF7NA5TQNFRCK19WD63S;0;2555202;4/07/2023;15:49:11;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD7Z49110J8Q85MS6C7V5XRN;0;2555202;4/07/2023;15:49:30;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD7ZA2YGV4SFQPNQMPWJZ786;0;2555202;4/07/2023;15:49:49;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD7ZFYYEFYPH9W19REHVW4Z1;0;2555202;4/07/2023;15:50:09;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD7ZNRZZ3XET32PE7VW7WR43;0;2555202;4/07/2023;15:50:28;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD7ZVNYDA9YQS8PKWGDH2A27;0;2555202;4/07/2023;15:50:47;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD801JEPTGMQMAEHK6QQFJFJ;0;2555202;4/07/2023;15:51:06;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD807CYYHGHJ8XH0HY3058KR;0;2555202;4/07/2023;15:51:26;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD80DJXGZSEWK6QAS9TJS6Y6;0;2555202;4/07/2023;15:51:46;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD80KN055QAEZ1YKR93WMNA4;0;2555202;4/07/2023;15:52:06;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD80SF5PBZ7MZ18RYK311R5Y;0;2555202;4/07/2023;15:52:25;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD80Z80H1THSTN8RQ3Y3PP9V;0;2555202;4/07/2023;15:52:44;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD8152T7H3PFHN3YMJW3CAQK;0;2555202;4/07/2023;15:53:03;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD81AX5DH6QT486WC2C5KPKE;0;2555202;4/07/2023;15:53:22;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD81GYY4QV2BHCG5S1H4KVXS;0;2555202;4/07/2023;15:53:42;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD81PSBAYYH8AG4HNA46C5CK;0;2555202;4/07/2023;15:54:01;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD81WK7S0A2ACYB01TRXGX1G;0;2555202;4/07/2023;15:54:20;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD822CZ3JKJCG0R802DYRVRH;0;2555202;4/07/2023;15:54:39;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD828H23D4KHARGKDXTZABMX;0;2555202;4/07/2023;15:54:59;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD82E9ER09B24FB0A7674MS9;0;2555202;4/07/2023;15:55:18;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD82M36WST9BD9QW7BPC1X6T;0;2555202;4/07/2023;15:55:37;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD82SW3RTVVCXA9KYEWBT4AE;0;2555202;4/07/2023;15:55:56;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD82ZRYQZ3GS60K61VSEDG6B;0;2555202;4/07/2023;15:56:15;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD835H244Z8FF27VMH39ZK0K;0;2555202;4/07/2023;15:56:34;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD83BA2X3SGKHT7CZKDBEYPR;0;2555202;4/07/2023;15:56:53;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD83H3EHN8N45JNHXR348WDF;0;2555202;4/07/2023;15:57:12;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD83PX1B0TTEWPRYJQCYS21Z;0;2555202;4/07/2023;15:57:31;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD83WXZ6Y59T8WDJ781VV6NA;0;2555202;4/07/2023;15:57:51;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD84324FXFM799E4GMZF7PEY;0;2555202;4/07/2023;15:58:11;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD848W122Y9GKD0C0BP2CZJ1;0;2555202;4/07/2023;15:58:30;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD84J01Y3YTHMS8HHA1NMFW3;0;2555202;4/07/2023;15:59:00;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD85AJ35HT98JSTYW6RN2Y0T;0;2555202;4/07/2023;16:00:20;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD86354TNABNXAVRYZ8KG580;0;2555202;4/07/2023;16:01:41;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD86VV6SF5PV7D3XWW0N6SPK;0;2555202;4/07/2023;16:03:02;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD87MZ18ZK0VWBVG0EKAT2VN;0;2555202;4/07/2023;16:04:24;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD88DV7NX573YDEAS6GVR5PY;0;2555202;4/07/2023;16:05:46;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD896EDWFTR5G954HGJVRZRW;0;2555202;4/07/2023;16:07:06;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD89Z02X94NZQG0ZSYNXDVB5;0.00368;2555202;4/07/2023;16:08:27;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD8AQJ75YA64CG34ZZ4B0MSB;0;2555202;4/07/2023;16:09:47;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD8BG43DBKEN00PP17WHXH1Q;0;2555202;4/07/2023;16:11:08;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD8C8PHZYNMW7TBT1FJKHN8H;0;2555202;4/07/2023;16:12:28;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD8D184YN4X0BFNNYPKKNMKS;0;2555202;4/07/2023;16:13:49;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD8DSZ8GZHDK7A2CH5BGE933;0;2555202;4/07/2023;16:15:10;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD8EJH8HGD1Z3HJ77B0YV348;0;2555202;4/07/2023;16:16:30;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD8W2GWGWEX1KYKF1AV1C1ZS;0;2555202;4/07/2023;16:40:06;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD8WV4CYEX5ZR7F7QZJ4Q7DK;0;2555202;4/07/2023;16:41:26;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD8XKQW6VMHGG5K9KRK0EV06;0;2555202;4/07/2023;16:42:47;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD8YC8R7HJ45J1BAHWSTXTEQ;0;2555202;4/07/2023;16:44:07;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD8Z4VMPYPARHCRHD5J7R0YC;0;2555202;4/07/2023;16:45:28;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD8ZXGG5XF5C39AK6H1ZF4TT;0;2555202;4/07/2023;16:46:49;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD90P1AXYE7B7DTCDP0072F6;0;2555202;4/07/2023;16:48:09;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD91F1FXZHXZB0JE8XQ5MYNY;0;2555202;4/07/2023;16:49:31;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD927PFQNZT6TVWF3ZNDACYS;0;2555202;4/07/2023;16:50:52;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD930AF0KADVQ99QFYCV1P40;0;2555202;4/07/2023;16:52:12;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD93S3JV9JFPDKW50N4DECBJ;0;2555202;4/07/2023;16:53:34;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD94HNDW4PV6ZRXRA5GKHH8A;0;2555202;4/07/2023;16:54:54;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD95AA17DRJHFYPEXBA8SVEJ;0;2555202;4/07/2023;16:56:15;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD996W76YW23R28Y528C9CGV;0.00125;2555202;4/07/2023;17:03:03;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD99ZCS6HX9WGNNRG6Y0KV0Y;0.000625;2555202;4/07/2023;17:04:23;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD9AQYK1R9FJWHWY9CW15PXT;0.000625;2555202;4/07/2023;17:05:44;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD9BGMWE92R1K0Q03DNDAASV;0.007222;2555202;4/07/2023;17:07:05;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD9C96Q5S3A41RFWYB5ZKG5E;0.010833;2555202;4/07/2023;17:08:25;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD9D1RDR7TQN9VF9XMWW82C9;0;2555202;4/07/2023;17:09:46;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD9DTMRPWTM6ZXWZWT9M6760;0;2555202;4/07/2023;17:11:07;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD9EK9PDH4YY2J7XNW5C6SFV;0;2555202;4/07/2023;17:12:28;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD9FBW9FEGF6ZN6B98WP6J9X;0;2555202;4/07/2023;17:13:49;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD9G4EV1P8C016BZQVKDY8VV;0;2555202;4/07/2023;17:15:09;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD9GX1KPEE03DC1DG50DJWZD;0;2555202;4/07/2023;17:16:30;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD9HNHXYTM5EE2B4V3XT0FXX;0.007847;2555202;4/07/2023;17:17:50;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD9JE3TGK48CKGV4TV83WD71;0;2555202;4/07/2023;17:19:10;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD9K6QMVSM7YADD2KD5DEDTS;0.000625;2555202;4/07/2023;17:20:31;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD9KZ9KYXJ5BH1V1A5K7FF8Z;0.013194;2555202;4/07/2023;17:21:52;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBD9MQVRKRMR5QW1TFDDMEYMX;0.012013;2555202;4/07/2023;17:23:12;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDA2QJXR66F3JGBP5HA96E44;0.016159;2555202;4/07/2023;17:47:39;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDA3G4DGMRJE31C43B0Z3NA4;0.009653;2555202;4/07/2023;17:49:00;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDA48MYAHDDC66BT747YHFK6;0.007847;2555202;4/07/2023;17:50:20;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDA516YD4F5FAFE0PQ4RJ5SP;0.007847;2555202;4/07/2023;17:51:40;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDA5SS0TGMKTC7ZZA7R92BSV;0.006667;2555202;4/07/2023;17:53:01;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDA6JFY02N8MQAY0W2ZEJB8T;0.007847;2555202;4/07/2023;17:54:22;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDA7B26QZ1JNFY50Q2M66N46;0.008472;2555202;4/07/2023;17:55:42;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDA83MX9W0D7AXF22JVNW7Y9;0.012013;2555202;4/07/2023;17:57:03;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDA8W99EYDQ7PKZY30JCP932;0.013194;2555202;4/07/2023;17:58:24;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDA9MV15TYGPF9YB2KCBFVN0;0.0025;2555202;4/07/2023;17:59:44;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDAADD1KAZ2RG8J4YHPZRJCT;0.006667;2555202;4/07/2023;18:01:05;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDAB5Z1KQV7VPZFDW7YEZSMN;0.000625;2555202;4/07/2023;18:02:25;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDABYKWW5ZT0KMYRH1Y8QP31;0.000625;2555202;4/07/2023;18:03:46;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDACQ60ZMRBGVE76FK2QJR57;0.00368;2555202;4/07/2023;18:05:06;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDADFR2YWDJZAZAEH4KXCZHJ;0.000625;2555202;4/07/2023;18:06:27;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDAE8C6PQCR1RAMN276363QM;0;2555202;4/07/2023;18:07:48;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDAXRA6FSZBNPSNHDM3VA30Y;0.001875;2555202;4/07/2023;18:34:53;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDAYGV85JVNR9RM692WN8FG9;0.00368;2555202;4/07/2023;18:36:13;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDAZ9EBW3SYQG6CYD5YBWADR;0.001875;2555202;4/07/2023;18:37:34;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDB023C4DX15GBFZD6D8DDRJ;0.00125;2555202;4/07/2023;18:38:55;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDB0TSJS0QDJAY22ERFB8Z6Y;0.000625;2555202;4/07/2023;18:40:15;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDB1KE7YSWH4PDGKGKSDJCH4;0.00125;2555202;4/07/2023;18:41:36;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDB2C0F2CP8YF4HSHJSPQXRY;0.00125;2555202;4/07/2023;18:42:57;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDB34K49V5NYT7JRR94V0DR3;0.0025;2555202;4/07/2023;18:44:17;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDB3X9658G4HTT43V2SABPMQ;0.000625;2555202;4/07/2023;18:45:38;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDB4NVD4HNPA0732G5NQZCM9;0.001875;2555202;4/07/2023;18:46:59;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDB5EE8XJXNEYH04YCTECW6V;0.0025;2555202;4/07/2023;18:48:19;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDB6727Z6MNQGPY3N72X9QX3;0;2555202;4/07/2023;18:49:40;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDB6ZPHBQ8BTRE2GTP6WVH2P;0.00125;2555202;4/07/2023;18:51:01;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDB7R88CSCMW6YDVRCDCKDG3;0.001875;2555202;4/07/2023;18:52:21;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDBXB2XW323W9ZMDR4ZKGX3A;0.006667;2555202;4/07/2023;19:30:05;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDBY3S02540J4RZ7VP290J27;0.007847;2555202;4/07/2023;19:31:26;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBDBYWNNY8965HQYNX3MCH6ZY;0.019791;2555202;4/07/2023;19:32:47;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
