id,value,feed_id,created_at,lat,lon,ele;;;;;;;;;;;;;;;;;;;;;;;;
0FBD7YRKY8Q02A3XGER5PNR9HH;10;2554801;4/07/2023;15:48:52;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD7YYF8BE0QWTRHV0AMQTDNJ;7;2554801;4/07/2023;15:49:11;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD7Z490NM34NSZV58M86B92Y;9;2554801;4/07/2023;15:49:30;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD7ZA2XF5Y763BWFHG7EA7EX;9;2554801;4/07/2023;15:49:49;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD7ZFZ2V3DT4BSBRDET6N2A4;9;2554801;4/07/2023;15:50:09;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD7ZNRYCMAT6ZM2KB0SGG2NA;7;2554801;4/07/2023;15:50:28;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD7ZVNZ3TRA8VQWSPMP8NFCJ;9;2554801;4/07/2023;15:50:47;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD801J7N6H4WMPEMKBR10N4C;8;2554801;4/07/2023;15:51:06;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD807CXXW24VA745S84SE8T8;8;2554801;4/07/2023;15:51:26;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD80DK0MP4KKAVYCN1AY3HNF;6;2554801;4/07/2023;15:51:46;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD80KMXC3Q5XVWTKCVHGMRHD;8;2554801;4/07/2023;15:52:06;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD80SF95P8XKNE4BTTM03KN0;9;2554801;4/07/2023;15:52:25;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD80Z81Q2BY8S2BJW334T29T;9;2554801;4/07/2023;15:52:44;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD8152PGNZ6WS3VKA7PKAFF4;7;2554801;4/07/2023;15:53:03;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD81AX4X3FBF2AXHRMWP4PHC;9;2554801;4/07/2023;15:53:22;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD81GZ1HQ5386Z35C0BQ2XEM;9;2554801;4/07/2023;15:53:42;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD81PS0MX689899P2QRW2TF7;9;2554801;4/07/2023;15:54:01;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD81WKGGNGHHWD26GDBRYSKM;7;2554801;4/07/2023;15:54:20;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD822D41VEZ68NXPV1GKYEC6;9;2554801;4/07/2023;15:54:39;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD828H16JR2W8YZE12TA72H2;8;2554801;4/07/2023;15:54:59;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD82E9DS1SR5NVDK8Y0RGMHY;8;2554801;4/07/2023;15:55:18;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD82M35X7NTMJA741YPW6X0V;6;2554801;4/07/2023;15:55:37;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD82SW0F0ZSAN77ET9PANM5M;8;2554801;4/07/2023;15:55:56;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD82ZS2PECPZEYT6FHKP2FNP;9;2554801;4/07/2023;15:56:15;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD835H37GCD6N80019J881Q9;9;2554801;4/07/2023;15:56:34;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD83BA092C44ZYBM7DFGT1X2;7;2554801;4/07/2023;15:56:53;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD83H37KJXJJPKV92ASPQN9Q;9;2554801;4/07/2023;15:57:12;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD83PX1K98403RM14QEM2Q8Q;9;2554801;4/07/2023;15:57:31;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD83WY16QXYJ12BFQKZWXK6F;8;2554801;4/07/2023;15:57:51;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD8432C6HTPT0XB5078VQV3G;6;2554801;4/07/2023;15:58:11;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD848W0JETNQNQV91VGZFM3A;8;2554801;4/07/2023;15:58:30;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD84J0325ZTATFTGN4WHK40K;9;2554801;4/07/2023;15:59:00;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD85AJ52SMJRYAWG01FPF1Z6;9;2554801;4/07/2023;16:00:20;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD8634YC98XZM3PGCEDCTP3S;9;2554801;4/07/2023;16:01:41;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD86VVASCK4WT0VGWV8K9BDA;8;2554801;4/07/2023;16:03:02;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD87MZ2RV0F0FSW6CZ2ZGRQT;8;2554801;4/07/2023;16:04:24;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD88DV9GXPC2NJ4YWWHCASYR;10;2554801;4/07/2023;16:05:46;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD896ECX3K96AZD824YAAWVW;10;2554801;4/07/2023;16:07:06;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD89Z04TX2490RJ8YHPBM8PE;9;2554801;4/07/2023;16:08:27;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD8AQJ57YVPZDW84EP5BPND0;9;2554801;4/07/2023;16:09:47;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD8BG41A71WFM2KZ3DKHA34K;9;2554801;4/07/2023;16:11:08;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD8C8PECWPNY1MCHNVWV5713;8;2554801;4/07/2023;16:12:28;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD8D18406WW7V7DKHWXJP3X9;8;2554801;4/07/2023;16:13:49;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD8DSZC8VZNHCXD68QW5RS02;8;2554801;4/07/2023;16:15:10;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD8EJHJN354X1JVW2TT086B9;9;2554801;4/07/2023;16:16:30;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD8W2GZVYEMQM551SMQ0MW8C;33;2554801;4/07/2023;16:40:06;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD8WV4DXQ3AJBMH0YFN5QR54;33;2554801;4/07/2023;16:41:26;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD8XKQS30ZS5XYXFCDZNQVAD;33;2554801;4/07/2023;16:42:47;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD8YC8QRY9T7VJQ2NK9X3CWG;37;2554801;4/07/2023;16:44:07;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD8Z4VS3P6KSHT46DWN1H9YP;37;2554801;4/07/2023;16:45:28;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD8ZXGC3K6VT5XV55NSC17EK;34;2554801;4/07/2023;16:46:49;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD90P1AGJ9WH74TTWSA6A6XN;34;2554801;4/07/2023;16:48:09;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD91F1EZMR5CMV525C9NN824;44;2554801;4/07/2023;16:49:31;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD927PNF6WPWWZ969JR3P2J1;48;2554801;4/07/2023;16:50:52;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD930AFSWVKD591AH4TG8RAF;44;2554801;4/07/2023;16:52:12;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD93S3F47GY6EMAJ3K9VJY6R;43;2554801;4/07/2023;16:53:34;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD94HNDZ7VCGVTZEX0JH789Z;51;2554801;4/07/2023;16:54:54;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD95A9VPQYMBHZ35A4ZD1TNE;50;2554801;4/07/2023;16:56:15;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD996W3YFM57GGB1W50GXN74;0;2554801;4/07/2023;17:03:03;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD99ZCQY7PC9D8WHQC1JYVZT;10;2554801;4/07/2023;17:04:23;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD9AQYN7YXJBFJHH7VP5F0YX;38;2554801;4/07/2023;17:05:44;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD9BGMT1QP0Q2J4M51HG3PKJ;72;2554801;4/07/2023;17:07:05;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD9C96HPX15X58T8YM1ZBQ8X;59;2554801;4/07/2023;17:08:25;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD9D1RFM584VAR9H8PY4XMJD;1000;2554801;4/07/2023;17:09:46;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD9DTMKKRVMVX22GGSY0XY52;1000;2554801;4/07/2023;17:11:07;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD9EK9PX2FJ435EBQSEF7FR4;52;2554801;4/07/2023;17:12:28;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD9FBW8AHS78K9QTZTWSA6WT;41;2554801;4/07/2023;17:13:49;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD9G4ESK1A47QKW6GYQDTHYT;45;2554801;4/07/2023;17:15:09;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD9GX1K5KSEBVG8BKGTFFFCB;45;2554801;4/07/2023;17:16:30;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD9HNJ2K6NA6KV2VQ6NBNRA6;50;2554801;4/07/2023;17:17:50;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD9JE3MAQDTZHNTJWJVQXF8B;75;2554801;4/07/2023;17:19:10;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD9K6QKKE7490MZ07EHYTM84;90;2554801;4/07/2023;17:20:31;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD9KZ9M57F94XAKP07YWHGMK;90;2554801;4/07/2023;17:21:52;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBD9MQVR2R2ZKNCMPVN8VXK5A;135;2554801;4/07/2023;17:23:12;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDA2QJZK2F942R44K2VN685X;0;2554801;4/07/2023;17:47:39;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDA3G4H73HCR3TGMC3X3M9J6;14;2554801;4/07/2023;17:49:00;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDA48N1JDFHS7FN5ZCYV2N7J;51;2554801;4/07/2023;17:50:20;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDA51713MS38X7WJNRD39JFQ;51;2554801;4/07/2023;17:51:40;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDA5SS3PGAZSCPBPGRYX9YRB;30;2554801;4/07/2023;17:53:01;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDA6JFSP2HVBDM60ECVKP4TS;60;2554801;4/07/2023;17:54:22;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDA7B24P572P10SW88TJ55X1;60;2554801;4/07/2023;17:55:42;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDA83N70Z3WGSKTC4RQZWDEW;21;2554801;4/07/2023;17:57:03;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDA8W9878VY69PZK517S15WX;40;2554801;4/07/2023;17:58:24;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDA9MTVYJBYF3NM62F0KXH3M;33;2554801;4/07/2023;17:59:44;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDAADCVZPB2QPKG7ZRMR107J;33;2554801;4/07/2023;18:01:05;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDAB5Z98VZYJYRDYAJ61V9F3;24;2554801;4/07/2023;18:02:25;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDABYM0RGV07CA69WY4G703P;16;2554801;4/07/2023;18:03:46;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDACQ5XW8A1DCAQJ143DBFRX;21;2554801;4/07/2023;18:05:06;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDADFR12K6KNKCM9B2EQTMBG;21;2554801;4/07/2023;18:06:27;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDAE8CAB4M0X9909R8QWZVWK;81;2554801;4/07/2023;18:07:48;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDAXRA673PSRM6GFED8T8JWR;6;2554801;4/07/2023;18:34:53;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDAYGV808QVQ1PHQAW08ZGDD;6;2554801;4/07/2023;18:36:13;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDAZ9E3NEVE9NT2G2BEFYRCY;6;2554801;4/07/2023;18:37:34;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDB0236TPNGY3D26EFV8Y51F;5;2554801;4/07/2023;18:38:54;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDB0TSHS8RQ1P65EZF4EP33D;5;2554801;4/07/2023;18:40:15;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDB1KE4K7232HT136JYCKHJ3;4;2554801;4/07/2023;18:41:36;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDB2C0H7TB8SG4MV22KP51PP;4;2554801;4/07/2023;18:42:57;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDB34K5Q7T02HZZMXAKX2X6X;3;2554801;4/07/2023;18:44:17;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDB3X96P4PK1EH0R34PQSYE7;4;2554801;4/07/2023;18:45:38;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDB4NVC3VFN1M8SXDPQWA77Q;4;2554801;4/07/2023;18:46:59;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDB5EEE6N76Z9TDXPYYD99BX;4;2554801;4/07/2023;18:48:19;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDB672ETX4WGRGAS8QZNHWMR;3;2554801;4/07/2023;18:49:40;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDB6ZPHWJYA6Q7R0G93M2B11;3;2554801;4/07/2023;18:51:01;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDB7R85D8F2HVCX4EMTNBF6V;4;2554801;4/07/2023;18:52:21;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDBXB2VXD2818MEVE9CTWJ0Y;3;2554801;4/07/2023;19:30:05;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDBY3S2062XHW2PHWH1SZN4J;3;2554801;4/07/2023;19:31:26;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDBYWNK9QKVGFRX2YSRECBW8;3;2554801;4/07/2023;19:32:47;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDBZNCPC8M2504X4JHZ61025;3;2554801;4/07/2023;19:34:08;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDC0E0TR0645HAPMZH4YN67P;2;2554801;4/07/2023;19:35:29;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDC16YPHR3G7XHFH1B8NG7CV;3;2554801;4/07/2023;19:36:51;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDC1ZJBR1651G2P82NFBPR57;3;2554801;4/07/2023;19:38:11;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDC2R8M12N4KKN8GW374X1H4;3;2554801;4/07/2023;19:39:32;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDC3H0VH0NR247ZV18X9JPT3;3;2554801;4/07/2023;19:40:53;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDC49QKQ50VSW4GFATGRVW9Y;3;2554801;4/07/2023;19:42:14;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDC52DM2TZMYGS6D99XRPS4G;3;2554801;4/07/2023;19:43:35;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDC5V2EGC9H0JZTPX8BHX3KE;2;2554801;4/07/2023;19:44:56;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDC6KVPS3D34H5Y7ZW4KEPQS;4;2554801;4/07/2023;19:46:17;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDC7CGR7MQQ7SHMCCY82T2D8;3;2554801;4/07/2023;19:47:38;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDCTHR0PW36GK77SXW2N7ES7;5;2554801;4/07/2023;20:21:08;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDCVAA0BQD14XHX9H79Q6804;5;2554801;4/07/2023;20:22:28;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDCW2VT4KWTKKQ7S476JVWHP;5;2554801;4/07/2023;20:23:48;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDCWVEX9S62WQ0GJE5X3V7ZZ;4;2554801;4/07/2023;20:25:09;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDCXM2RBM2MC54ZDDM0DBRED;4;2554801;4/07/2023;20:26:30;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDCYCN55K3VHJEKR3H5ZR52Q;4;2554801;4/07/2023;20:27:50;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDCZ58YPFXRCZ5VXKS4DF2RT;4;2554801;4/07/2023;20:29:11;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDCZY7XQ11VC1G55B9QDKV3X;4;2554801;4/07/2023;20:30:33;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDD0QAAP1HAXWJM6GJN0X22D;4;2554801;4/07/2023;20:31:55;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDD1FWX0YJ7QSV9W93PM6QAC;5;2554801;4/07/2023;20:33:15;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDD28G749YXPF2TDBJJB4RKY;5;2554801;4/07/2023;20:34:36;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDD3147TR33FWK2ZQR4G2RYN;4;2554801;4/07/2023;20:35:57;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDD3SW5MQW8P5JNK7C1JZ15N;3;2554801;4/07/2023;20:37:18;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDD4JGE0XAVTBTYSMPP593QW;3;2554801;4/07/2023;20:38:39;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDE1PSCXH0V40WSBHS7T9CBK;2;2554801;4/07/2023;21:29:33;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDE2F8TSDAXFHSGC6VFVT3ZJ;2;2554801;4/07/2023;21:30:54;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDE37TERPJAKWNV0Y7K34W2K;2;2554801;4/07/2023;21:32:14;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDE40DFV24NZX81SWSFQKZ7M;2;2554801;4/07/2023;21:33:35;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDE4S0NAKEWN00680Z8FK5N1;2;2554801;4/07/2023;21:34:55;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDE5HHEC5QKXVSD07B5Q9345;3;2554801;4/07/2023;21:36:16;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDE6A3NGK6NM5MR78MSD0QWV;2;2554801;4/07/2023;21:37:36;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDE72MFC8P8G6KVQZGS3BNRG;3;2554801;4/07/2023;21:38:57;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDE7V6M5ME3Z0TA8XTTH65B1;3;2554801;4/07/2023;21:40:17;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDE8KQCY8G1G2V520HG2STZD;3;2554801;4/07/2023;21:41:37;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDE9CBGKSXC846YSPA41ADAW;3;2554801;4/07/2023;21:42:58;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDEA4XT4AHQ3V7S2D49WC321;3;2554801;4/07/2023;21:44:19;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDEAXFJGQKAWFZQGQ97YPNDE;2;2554801;4/07/2023;21:45:39;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDEBP14MSBBHNYTQHM08N0GT;4;2554801;4/07/2023;21:47:00;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDECEND94SCAQPAH4AKQBP08;4;2554801;4/07/2023;21:48:20;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDEM1ZPPDXV509Q55260MKK4;0;2554801;4/07/2023;22:01:38;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDEMTKPA2SYDEZ9ZGCGDJW1Y;0;2554801;4/07/2023;22:02:58;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDENK4R2GRGY3CKDX70305G3;2;2554801;4/07/2023;22:04:19;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDEPBV72NMFDBJ08H0D0MVC2;6;2554801;4/07/2023;22:05:40;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDEQ4FZASFCAZXAY59CVAYF1;6;2554801;4/07/2023;22:07:00;UTC;0;0;0;;;;;;;;;;;;;;;;
0FBDEQX19SZF1D5KFFVVSGCW0R;5;2554801;4/07/2023;22:08:21;UTC;0;0;0;;;;;;;;;;;;;;;;
