id,value,feed_id,created_at,lat,lon,ele;;;;;;;;;;;;;;;
0FBSF11A4DTXNMQNMFFW9GB4C9;68.905396;2542475;19/07/2023;20:19:09;UTC;0;0;0;;;;;;;
0FBSF2CJ83CEZYPKF2YZW6KZQ2;70.309204;2542475;19/07/2023;20:21:30;UTC;0;0;0;;;;;;;
0FBSF3Y0W0H8CSR7JC4XA8NVKM;70.48468;2542475;19/07/2023;20:24:13;UTC;0;0;0;;;;;;;
0FBSF59E1V4SEZAX82HAM9DTBG;71.590942;2542475;19/07/2023;20:26:35;UTC;0;0;0;;;;;;;
0FBSF6MQY8H260FMDV1TWPAS7F;70.599121;2542475;19/07/2023;20:28:57;UTC;0;0;0;;;;;;;
0FBSF80214EE0XXCN3CDCE6HWG;71.346802;2542475;19/07/2023;20:31:19;UTC;0;0;0;;;;;;;
0FBSFAXA2WD9731P8QQA4DVKAY;69.09613;2542475;19/07/2023;20:36:24;UTC;0;0;0;;;;;;;
0FBSFC8M1WJCMC99PMWPA4KDYS;69.088501;2542475;19/07/2023;20:38:46;UTC;0;0;0;;;;;;;
0FBSFDKWEWQ03XW9B49JNN6EAP;69.378418;2542475;19/07/2023;20:41:08;UTC;0;0;0;;;;;;;
0FBSFEZPKW2XAG0YS8EF9HM17T;69.653076;2542475;19/07/2023;20:43:31;UTC;0;0;0;;;;;;;
0FBSFG0Y1JREVSFVSB9KFK38W0;70.652527;2542475;19/07/2023;20:45:20;UTC;0;0;0;;;;;;;
0FBSFHC6BDK4KGA7R9AJ87BVK2;71.178955;2542475;19/07/2023;20:47:42;UTC;0;0;0;;;;;;;
0FBSFJRDKEGM4S0RWWJJSGPTQ9;71.003479;2542475;19/07/2023;20:50:07;UTC;0;0;0;;;;;;;
0FBSFM3MESDJFTZ9WTCRYMBTNZ;71.857971;2542475;19/07/2023;20:52:29;UTC;0;0;0;;;;;;;
0FBSFNF1ZCABDM32PTF1CDXE1B;71.75116;2542475;19/07/2023;20:54:51;UTC;0;0;0;;;;;;;
0FBSFPTM1BA38H6HMTQ5ZSAWM1;71.072144;2542475;19/07/2023;20:57:14;UTC;0;0;0;;;;;;;
0FBSFRD85409A53WGAY04JMW04;67.654175;2542475;19/07/2023;21:00:00;UTC;0;0;0;;;;;;;
0FBSFSRPX56KS5D3MD3J86680Q;63.442749;2542475;19/07/2023;21:02:22;UTC;0;0;0;;;;;;;
0FBSFV5PPGRE07WQ0T320N3R0H;64.106506;2542475;19/07/2023;21:04:49;UTC;0;0;0;;;;;;;
0FBSFWGQVXECCEWRZ60V8D1GV6;63.465637;2542475;19/07/2023;21:07:10;UTC;0;0;0;;;;;;;
0FBSFYER0162SPC8ZZQWJ6YX13;63.18335;2542475;19/07/2023;21:10:34;UTC;0;0;0;;;;;;;
0FBSG22JDN49SF0KCKJ4T5ZZX6;65.578979;2542475;19/07/2023;21:16:53;UTC;0;0;0;;;;;;;
0FBSG3DW77MR7ES0G4DHM32E6Z;66.113037;2542475;19/07/2023;21:19:15;UTC;0;0;0;;;;;;;
0FBSG4S86GE1WBHZFNBSRN761B;66.799683;2542475;19/07/2023;21:21:37;UTC;0;0;0;;;;;;;
0FBSG64MTG2A0NNHY9GPB83THZ;66.372437;2542475;19/07/2023;21:23:59;UTC;0;0;0;;;;;;;
0FBSG7FW6WKE7N9HJ1EQ1EBNE4;65.662903;2542475;19/07/2023;21:26:21;UTC;0;0;0;;;;;;;
0FBSG8V6GMJJ7PZB88DW2QKYCS;65.884155;2542475;19/07/2023;21:28:43;UTC;0;0;0;;;;;;;
0FBSGA72JP91RSNR9VS76Z5A5F;66.570801;2542475;19/07/2023;21:31:07;UTC;0;0;0;;;;;;;
0FBSGBJE60TPCB64A14TP55FYJ;67.066711;2542475;19/07/2023;21:33:29;UTC;0;0;0;;;;;;;
0FBSGCXNYFYB00X2KEKRYKCN2A;66.608948;2542475;19/07/2023;21:35:51;UTC;0;0;0;;;;;;;
0FBSGE8SGZJWWEN17DMYY02WBR;67.661804;2542475;19/07/2023;21:38:12;UTC;0;0;0;;;;;;;
0FBSGFM2986MKFAG8QP2V57MWV;66.692871;2542475;19/07/2023;21:40:34;UTC;0;0;0;;;;;;;
0FBSGGZEB7GNMDMACZ8KK31E9J;67.516846;2542475;19/07/2023;21:42:56;UTC;0;0;0;;;;;;;
0FBSGJARM256Q0XNKWX8W1ZS6X;66.380066;2542475;19/07/2023;21:45:18;UTC;0;0;0;;;;;;;
0FBSGKNT169J5NFZK545MR39F8;66.19696;2542475;19/07/2023;21:47:39;UTC;0;0;0;;;;;;;
0FBSGN124406JEE5N3YPF08DKM;66.395325;2542475;19/07/2023;21:50:01;UTC;0;0;0;;;;;;;
0FBSGPCC60CE35ZG5TQ8WKR4GT;66.502136;2542475;19/07/2023;21:52:22;UTC;0;0;0;;;;;;;
0FBSGQQM7HRG4VPC5FEXWJX3Z4;66.158813;2542475;19/07/2023;21:54:44;UTC;0;0;0;;;;;;;
0FBSGS2Y9H52WWQA837SF3N2RY;66.807312;2542475;19/07/2023;21:57:06;UTC;0;0;0;;;;;;;
0FBSGTEA91MW5TSV7FHW7BT4FZ;66.502136;2542475;19/07/2023;21:59:28;UTC;0;0;0;;;;;;;
0FBSGVSM4VB9CF8F4SP30BBDS7;66.58606;2542475;19/07/2023;22:01:50;UTC;0;0;0;;;;;;;
0FBSGX4T4MGMWN2K6ZXWAE2W44;67.501587;2542475;19/07/2023;22:04:12;UTC;0;0;0;;;;;;;
0FBSGYG04YZFEV2552QPBKQH0V;67.196411;2542475;19/07/2023;22:06:33;UTC;0;0;0;;;;;;;
0FBSGZVGDR10ZTSN2D5VR9ZH5P;66.998047;2542475;19/07/2023;22:08:56;UTC;0;0;0;;;;;;;
0FBSH16NZX0X7VQ2V4MWFYT4Q7;66.372437;2542475;19/07/2023;22:11:17;UTC;0;0;0;;;;;;;
0FBSH2J01CFSXGAZNJF1MD7DD7;66.036743;2542475;19/07/2023;22:13:39;UTC;0;0;0;;;;;;;
0FBSH3X6CRHBDE3SZ5NFQD6P0G;67.005676;2542475;19/07/2023;22:16:01;UTC;0;0;0;;;;;;;
0FBSH58DZ5KMZAG1ABJD3A4ZN4;66.669983;2542475;19/07/2023;22:18:22;UTC;0;0;0;;;;;;;
0FBSH6KR3Z9V7D329HCQF7DP64;67.287964;2542475;19/07/2023;22:20:44;UTC;0;0;0;;;;;;;
0FBSH7Z6RBHVNPBW37P693WRP9;68.058533;2542475;19/07/2023;22:23:07;UTC;0;0;0;;;;;;;
0FBSH9AC5GS2EB0J48QVP445QW;68.211121;2542475;19/07/2023;22:25:28;UTC;0;0;0;;;;;;;
0FBSHAP655QNHYG7WAC8MMXK4P;67.928833;2542475;19/07/2023;22:27:52;UTC;0;0;0;;;;;;;
0FBSHC1C9Y6NZV1RX1WGZC1F2M;67.46344;2542475;19/07/2023;22:30:13;UTC;0;0;0;;;;;;;
0FBSHDCMMY2VHBCQK67NSCZHCQ;68.478149;2542475;19/07/2023;22:32:35;UTC;0;0;0;;;;;;;
0FBSHER886PBJWZD9V10361RR1;69.370789;2542475;19/07/2023;22:34:58;UTC;0;0;0;;;;;;;
0FBSHG3PD0MDY5FTX1HD5Z45FZ;69.614929;2542475;19/07/2023;22:37:20;UTC;0;0;0;;;;;;;
0FBSHHF2DZPQY2ZB7PNHK8N02Z;69.195312;2542475;19/07/2023;22:39:42;UTC;0;0;0;;;;;;;
0FBSHJTJGKCCKKQFKSVXHQ1HBE;70.187134;2542475;19/07/2023;22:42:05;UTC;0;0;0;;;;;;;
0FBSHM5V03FZVDVBC65FX53A6C;70.61438;2542475;19/07/2023;22:44:27;UTC;0;0;0;;;;;;;
0FBSHNHC8ZH32T9WD42K1P0DFH;70.408386;2542475;19/07/2023;22:46:49;UTC;0;0;0;;;;;;;
0FBSHPWG1QG2D74VGQSYGKVBAQ;70.858521;2542475;19/07/2023;22:49:11;UTC;0;0;0;;;;;;;
0FBSHR7MA58XZKH8P5AXJTTXE2;71.163696;2542475;19/07/2023;22:51:32;UTC;0;0;0;;;;;;;
0FBSHSJR37C45M2WSCZKEZ8BQA;71.545166;2542475;19/07/2023;22:53:53;UTC;0;0;0;;;;;;;
0FBSHTY23JYHB0ZQ8W6FKJBY65;71.651978;2542475;19/07/2023;22:56:15;UTC;0;0;0;;;;;;;
0FBSHW9C73M0TDJCSDNRP8CCFW;72.109741;2542475;19/07/2023;22:58:37;UTC;0;0;0;;;;;;;
0FBSHXMP5GXM1JY9N90S1HS6YY;71.781677;2542475;19/07/2023;23:00:59;UTC;0;0;0;;;;;;;
0FBSHYZT3JPE3B4S87VW3V98VS;73.109192;2542475;19/07/2023;23:03:20;UTC;0;0;0;;;;;;;
0FBSJ0B07PYD8Z2BT31SMNJ9PZ;72.720093;2542475;19/07/2023;23:05:42;UTC;0;0;0;;;;;;;
0FBSJ1P62PV14ZMHNE4H486F14;73.864502;2542475;19/07/2023;23:08:03;UTC;0;0;0;;;;;;;
0FBSJ31E47D0QFR2M06CPK29CN;73.177856;2542475;19/07/2023;23:10:25;UTC;0;0;0;;;;;;;
0FBSJ4CJVHW4GBH1ZRWC7ECBB2;73.460144;2542475;19/07/2023;23:12:47;UTC;0;0;0;;;;;;;
0FBSJ5QYABXNBD0D4W3SN90XRK;73.658508;2542475;19/07/2023;23:15:09;UTC;0;0;0;;;;;;;
0FBSJ735ZWADYYMHZ4Z2JGNT5A;73.452515;2542475;19/07/2023;23:17:30;UTC;0;0;0;;;;;;;
0FBSJ8EGGRWMGNPVEVM4S1NF2N;74.245972;2542475;19/07/2023;23:19:52;UTC;0;0;0;;;;;;;
0FBSJ9SPEYCBYQDQQT6T4809RH;74.13916;2542475;19/07/2023;23:22:14;UTC;0;0;0;;;;;;;
0FBSJB545QGKP80CJN2RPCES9S;74.680847;2542475;19/07/2023;23:24:36;UTC;0;0;0;;;;;;;
0FBSJCGAB1RRXGR77J3A5680RG;74.863953;2542475;19/07/2023;23:26:58;UTC;0;0;0;;;;;;;
0FBT29QAQJQ3Q8RMAZVXCB1CBD;66.372437;2542475;20/07/2023;14:16:53;UTC;0;0;0;;;;;;;
0FBT2B2MSCEKGJY14V1KCWFPSS;66.036743;2542475;20/07/2023;14:19:15;UTC;0;0;0;;;;;;;
0FBT2CDTJZTHH2MPKDRCNCEN8R;65.624756;2542475;20/07/2023;14:21:37;UTC;0;0;0;;;;;;;
0FBT2DS4P80JKX4Z88FH07Y0Z5;69.431824;2542475;20/07/2023;14:23:59;UTC;0;0;0;;;;;;;
0FBT2F4AP2ACZV9MHB8SD1NHSD;64.884705;2542475;20/07/2023;14:26:20;UTC;0;0;0;;;;;;;
0FBT2GFEMJND015YZWBF0HHWXD;61.9245;2542475;20/07/2023;14:28:41;UTC;0;0;0;;;;;;;
0FBT2HTJQP35PVWXFG3QW028PH;60.085815;2542475;20/07/2023;14:31:03;UTC;0;0;0;;;;;;;
0FBT2K5RT84F1DJS7Q53QCZC9X;62.664551;2542475;20/07/2023;14:33:24;UTC;0;0;0;;;;;;;
0FBT2MH0TBCMNFF4A3ZQDBQG11;59.971375;2542475;20/07/2023;14:35:46;UTC;0;0;0;;;;;;;
0FBT2NWD5SDSTJMPGPZN2YRDX2;57.392639;2542475;20/07/2023;14:38:08;UTC;0;0;0;;;;;;;
0FBT2Q7Q0SGXYVFDEG56SCKF6N;57.12561;2542475;20/07/2023;14:40:30;UTC;0;0;0;;;;;;;
0FBT2RJTNWJX5T1SK4B6W3KSG8;60.162109;2542475;20/07/2023;14:42:51;UTC;0;0;0;;;;;;;
0FBT2SY7W1D7TQXGD4CW6ESR3B;52.532715;2542475;20/07/2023;14:45:14;UTC;0;0;0;;;;;;;
0FBT2V9EZV6QT417H5YD10KM66;54.462952;2542475;20/07/2023;14:47:35;UTC;0;0;0;;;;;;;
0FBT2WMMPYH44ZRD513JZ3ZX5Z;56.103271;2542475;20/07/2023;14:49:57;UTC;0;0;0;;;;;;;
0FBT2XZTNX5K6DDETDSW0DZTEE;56.149048;2542475;20/07/2023;14:52:18;UTC;0;0;0;;;;;;;
0FBT2ZAYSPGSCRPPESXFPVVYBD;56.156677;2542475;20/07/2023;14:54:40;UTC;0;0;0;;;;;;;
0FBT30P2Q6Q5PKCE0S7RC60C3E;56.637329;2542475;20/07/2023;14:57:01;UTC;0;0;0;;;;;;;
0FBT321AYXGYAVT5RHPFZ6SCCY;54.417175;2542475;20/07/2023;14:59:23;UTC;0;0;0;;;;;;;
0FBT33CJQW813FBNG5BH6GR5HN;52.906555;2542475;20/07/2023;15:01:44;UTC;0;0;0;;;;;;;
0FBT34QV1RTCBJZP7PAXK8F059;54.974121;2542475;20/07/2023;15:04:06;UTC;0;0;0;;;;;;;
0FBT3633DV4E2CZH4N80679E3K;51.487488;2542475;20/07/2023;15:06:28;UTC;0;0;0;;;;;;;
0FBT37ECX99B33W4TVZFCG0HGE;53.539795;2542475;20/07/2023;15:08:50;UTC;0;0;0;;;;;;;
0FBT38T1H7C0DZQRY8EY6VBAXQ;46.871704;2542475;20/07/2023;15:11:13;UTC;0;0;0;;;;;;;
0FBT3A58YH8TVMK3XG46EW196N;53.135437;2542475;20/07/2023;15:13:34;UTC;0;0;0;;;;;;;
0FBT3BGJV1N93KT3ZNT15D7BHG;50.488037;2542475;20/07/2023;15:15:56;UTC;0;0;0;;;;;;;
0FBT3CVZ81J2TGP5WWWQRA6N4V;53.013367;2542475;20/07/2023;15:18:18;UTC;0;0;0;;;;;;;
0FBT3E78XMZZ95S5K54KM3WVCT;51.388306;2542475;20/07/2023;15:20:40;UTC;0;0;0;;;;;;;
0FBT3FJKR5DS50JVQYDE4SANRT;48.05426;2542475;20/07/2023;15:23:02;UTC;0;0;0;;;;;;;
0FBT3GXZ0JBMDSN9XH5TMFNQXG;51.975769;2542475;20/07/2023;15:25:24;UTC;0;0;0;;;;;;;
0FBT3J96Y9ENN5Q172K41HFK9Q;50.129456;2542475;20/07/2023;15:27:46;UTC;0;0;0;;;;;;;
0FBT3KMD4NNTM3YJXN7C531CYQ;54.22644;2542475;20/07/2023;15:30:08;UTC;0;0;0;;;;;;;
0FBT3MZMZFG9E8KWEXEZY131H0;49.31311;2542475;20/07/2023;15:32:29;UTC;0;0;0;;;;;;;
0FBT3PAWXZ6172M0S826C82JR0;52.647156;2542475;20/07/2023;15:34:51;UTC;0;0;0;;;;;;;
0FBT3QP912CM92SZG29Z02RMG5;48.244995;2542475;20/07/2023;15:37:13;UTC;0;0;0;;;;;;;
0FBT3S23QXJX25NKMEKWP5KSNB;53.738159;2542475;20/07/2023;15:39:37;UTC;0;0;0;;;;;;;
0FBT3TDZACTG1WZRKJK176KKM7;50.617737;2542475;20/07/2023;15:42:01;UTC;0;0;0;;;;;;;
0FBT3VS8TKBS8D7VM86R8543PV;54.806274;2542475;20/07/2023;15:44:22;UTC;0;0;0;;;;;;;
0FBT3Z5ACY6BXJ4E17WA57NW8K;52.97522;2542475;20/07/2023;15:50:16;UTC;0;0;0;;;;;;;
0FBT40H72GG1ECHE9HRXH7F3HF;48.344177;2542475;20/07/2023;15:52:40;UTC;0;0;0;;;;;;;
0FBT41WDFVAFJ4RHKM50GNMAG0;54.432434;2542475;20/07/2023;15:55:02;UTC;0;0;0;;;;;;;
0FBT437Q2WG8NAZT33X66757MM;51.426453;2542475;20/07/2023;15:57:24;UTC;0;0;0;;;;;;;
0FBT44K8R850W93SGEJ3P01DDS;56.606812;2542475;20/07/2023;15:59:46;UTC;0;0;0;;;;;;;
0FBT45YH4GTC9TERAS91BHZVZP;53.951782;2542475;20/07/2023;16:02:08;UTC;0;0;0;;;;;;;
0FBT479VH781DWP891F0HM88RR;51.380676;2542475;20/07/2023;16:04:30;UTC;0;0;0;;;;;;;
0FBT47WGRDTC435FDNRVP32MQ5;53.555054;2542475;20/07/2023;16:05:31;UTC;0;0;0;;;;;;;
0FBV2GJK48DK7TCSVZMX1SR6NZ;65.884155;2542475;21/07/2023;20:18:26;UTC;0;0;0;;;;;;;
0FBV2HXS7TMBWBCVMVR0P29SNS;64.877075;2542475;21/07/2023;20:20:47;UTC;0;0;0;;;;;;;
0FBV2K9AYRD05948P86B0QX7TR;68.432373;2542475;21/07/2023;20:23:10;UTC;0;0;0;;;;;;;
0FBV2MMN37CK5C46BX253D4S6C;65.166992;2542475;21/07/2023;20:25:32;UTC;0;0;0;;;;;;;
0FBV2P0K7QZMG93QQDG17HQ4TZ;66.006226;2542475;21/07/2023;20:27:56;UTC;0;0;0;;;;;;;
0FBV2QBX80QR3SFH74HN1SFJWY;66.387695;2542475;21/07/2023;20:30:18;UTC;0;0;0;;;;;;;
0FBV2RQ94F241176DN850D25WV;65.800232;2542475;21/07/2023;20:32:40;UTC;0;0;0;;;;;;;
0FBV2T2XYH8AX9TY1PH40V8SMF;66.067261;2542475;21/07/2023;20:35:03;UTC;0;0;0;;;;;;;
0FBV2VE37V60QZRYKKS1S4FCS7;65.960449;2542475;21/07/2023;20:37:25;UTC;0;0;0;;;;;;;
0FBV2WSEZHVGYAM2E1VT66PCZN;65.960449;2542475;21/07/2023;20:39:47;UTC;0;0;0;;;;;;;
0FBV2Y4N6Q81Y4J06NCEW1N313;65.838379;2542475;21/07/2023;20:42:08;UTC;0;0;0;;;;;;;
0FBV3271467R9YYRA52Q1F5JBB;65.594238;2542475;21/07/2023;20:49:15;UTC;0;0;0;;;;;;;
0FBV34XN372Q1AYGS0QZHP7HXH;65.853638;2542475;21/07/2023;20:53:59;UTC;0;0;0;;;;;;;
0FBV36958FN74WXGJDEBGT0686;66.08252;2542475;21/07/2023;20:56:22;UTC;0;0;0;;;;;;;
0FBV37MF6VN8Q2PVMTGH9S8SA8;65.983337;2542475;21/07/2023;20:58:44;UTC;0;0;0;;;;;;;
0FBV3ABS643001MPR3YE38F0EA;66.113037;2542475;21/07/2023;21:03:30;UTC;0;0;0;;;;;;;
0FBV3D2X93T9G7QSK73913HEHT;65.746826;2542475;21/07/2023;21:08:15;UTC;0;0;0;;;;;;;
0FBV3EE12NZZ0EG7JMJ0Z1S38D;65.69342;2542475;21/07/2023;21:10:37;UTC;0;0;0;;;;;;;
0FBV3H4HBAJQW1AY51EQHQEHJ4;65.884155;2542475;21/07/2023;21:15:20;UTC;0;0;0;;;;;;;
0FBWNFKHV4N9MTG5XKGTFV9BHX;47.55835;2542475;23/07/2023;19:48:52;UTC;0;0;0;;;;;;;
0FBWNGYNNSPZBKYK14YBG0A88K;35.564941;2542475;23/07/2023;19:51:13;UTC;0;0;0;;;;;;;
0FBWNJ9NPE7SAWTK26EFTDY3EQ;42.26355;2542475;23/07/2023;19:53:34;UTC;0;0;0;;;;;;;
0FBWNKMQHPHWT18KRH0K1D11XK;45.361084;2542475;23/07/2023;19:55:55;UTC;0;0;0;;;;;;;
0FBWNMZR8WN9EWS3EG7QJK97ZM;46.932739;2542475;23/07/2023;19:58:16;UTC;0;0;0;;;;;;;
0FBWNPAWWERCDR4NZA9B23RZBZ;40.356201;2542475;23/07/2023;20:00:37;UTC;0;0;0;;;;;;;
0FBWNQNYY2W8PVEEQJ18X1EMVM;37.716431;2542475;23/07/2023;20:02:58;UTC;0;0;0;;;;;;;
0FBWNS0ZV1PT9FTXP2JVJ7CJDC;33.726257;2542475;23/07/2023;20:05:19;UTC;0;0;0;;;;;;;
0FBWNSQ2X1SJ4K72JVWW96BZ2N;34.870667;2542475;23/07/2023;20:06:32;UTC;0;0;0;;;;;;;
0FBWNV28T0X1DPP7BQ955NC6MF;40.035767;2542475;23/07/2023;20:08:53;UTC;0;0;0;;;;;;;
0FBWNWDE081QFSZTRBQW9E6R37;47.215027;2542475;23/07/2023;20:11:15;UTC;0;0;0;;;;;;;
0FBWNXRKDSP3X303GPF1GBGKGM;47.131104;2542475;23/07/2023;20:13:36;UTC;0;0;0;;;;;;;
0FBWNZ3P0NP1M8FJ8PS07ZK7P7;49.198669;2542475;23/07/2023;20:15:57;UTC;0;0;0;;;;;;;
0FBWP0EV10Q9P8Z1YKCD3M8X45;53.188843;2542475;23/07/2023;20:18:19;UTC;0;0;0;;;;;;;
0FBWP1SVVZZDWER082T1GNB4VM;52.059692;2542475;23/07/2023;20:20:40;UTC;0;0;0;;;;;;;
0FBWP34XYN0P8HY0GMJ1NN7VRC;53.707642;2542475;23/07/2023;20:23:01;UTC;0;0;0;;;;;;;
0FBWP4FYWY4QVMVEDDPHF04VCA;52.609009;2542475;23/07/2023;20:25:22;UTC;0;0;0;;;;;;;
0FBWP5V33H8D8DJKM59HFPB927;51.3349;2542475;23/07/2023;20:27:43;UTC;0;0;0;;;;;;;
0FBWP766D7RJQRXM33A6365M6Q;52.403015;2542475;23/07/2023;20:30:05;UTC;0;0;0;;;;;;;
0FBWP8H7XVFA85PZS73N3RS372;52.334351;2542475;23/07/2023;20:32:26;UTC;0;0;0;;;;;;;
0FBWP9W90NCZ53E4JM67T3E4M0;52.746338;2542475;23/07/2023;20:34:47;UTC;0;0;0;;;;;;;
0FBWPB7B0KTZ76DQM54QBFHKZN;51.617188;2542475;23/07/2023;20:37:08;UTC;0;0;0;;;;;;;
0FBWPCJC03A9WEMAATNF5R46KS;50.419373;2542475;23/07/2023;20:39:29;UTC;0;0;0;;;;;;;
0FBWPDXD15RNDEH6H8V0F98847;54.86731;2542475;23/07/2023;20:41:50;UTC;0;0;0;;;;;;;
0FBWPF8M580F8PZWAD5VXY2CHY;53.410095;2542475;23/07/2023;20:44:11;UTC;0;0;0;;;;;;;
0FBWPGKM2AN8V38TQXQA4AF9H2;55.225891;2542475;23/07/2023;20:46:32;UTC;0;0;0;;;;;;;
0FBWPHYTJ9E3KBDQ2CFQZ1XMSX;52.258057;2542475;23/07/2023;20:48:54;UTC;0;0;0;;;;;;;
