id,value,feed_id,created_at,lat,lon,ele;;;;;;;;;;;;
0FBSGFM2986PG9G1BE2KPCAJBC;29.416166;2542474;19/07/2023;21:40:34;UTC;0;0;0;;;;
0FBSGGZE30FJMJWGCP1CEECSS0;29.13732;2542474;19/07/2023;21:42:56;UTC;0;0;0;;;;
0FBSGJAR2Q9RVYJPPVD5AMSEYA;29.56632;2542474;19/07/2023;21:45:18;UTC;0;0;0;;;;
0FBSGKNT1V3XVQ9XQAN36PJZZC;29.373266;2542474;19/07/2023;21:47:39;UTC;0;0;0;;;;
0FBSGN123N97Q8AT49QP6GXF9A;29.233839;2542474;19/07/2023;21:50:01;UTC;0;0;0;;;;
0FBSGPCC3SQ3WY7DRNRYR9A8WH;29.287466;2542474;19/07/2023;21:52:22;UTC;0;0;0;;;;
0FBSGQQM8302SVS55NRZ174CWT;29.233839;2542474;19/07/2023;21:54:44;UTC;0;0;0;;;;
0FBSGS2Y2X5GQPW9NGQGVE7VNT;29.190939;2542474;19/07/2023;21:57:06;UTC;0;0;0;;;;
0FBSGTEA1QWJS64E94B5522GWP;29.330366;2542474;19/07/2023;21:59:28;UTC;0;0;0;;;;
0FBSGVSM5QB5TJ2C3PBYD3B8RE;29.298193;2542474;19/07/2023;22:01:50;UTC;0;0;0;;;;
0FBSGX4T2V9WVJHE7046K5N73G;29.105139;2542474;19/07/2023;22:04:12;UTC;0;0;0;;;;
0FBSGYG05FGT2PHAQ6NE1VVBAX;29.13732;2542474;19/07/2023;22:06:33;UTC;0;0;0;;;;
0FBSGZVG9A5MRKBM0V0PR6X7EJ;29.39472;2542474;19/07/2023;22:08:56;UTC;0;0;0;;;;
0FBSH16P0NVKG43ZJEMD8YBMEB;29.405447;2542474;19/07/2023;22:11:17;UTC;0;0;0;;;;
0FBSH2J04RCFRRTZ15WECMFXP9;29.555593;2542474;19/07/2023;22:13:39;UTC;0;0;0;;;;
0FBSH3X644XWPT1JGSY16KPQHN;29.18022;2542474;19/07/2023;22:16:01;UTC;0;0;0;;;;
0FBSH58DYDHYNEFCNP2EQA77TY;29.276739;2542474;19/07/2023;22:18:22;UTC;0;0;0;;;;
0FBSH6KR2WD73Y1M3R2Y1Z33CZ;29.148039;2542474;19/07/2023;22:20:44;UTC;0;0;0;;;;
0FBSH7Z6N9W058DTDAS239AJMP;29.072966;2542474;19/07/2023;22:23:07;UTC;0;0;0;;;;
0FBSH9AC4VWRWYZ0Q3W58VC92M;28.901365;2542474;19/07/2023;22:25:28;UTC;0;0;0;;;;
0FBSHAP67YN5XKFEC86QR1F11Q;28.922812;2542474;19/07/2023;22:27:52;UTC;0;0;0;;;;
0FBSHC1CB4M4MXV3FGWZXK41R3;29.051519;2542474;19/07/2023;22:30:13;UTC;0;0;0;;;;
0FBSHDCKYYSXEH4V8FCV9W0VND;28.869192;2542474;19/07/2023;22:32:35;UTC;0;0;0;;;;
0FBSHER85FFDVQPEMJQ0125THZ;28.740484;2542474;19/07/2023;22:34:58;UTC;0;0;0;;;;
0FBSHG3P6WZ1H6SYC2HBDCSFVB;28.643965;2542474;19/07/2023;22:37:20;UTC;0;0;0;;;;
0FBSHHF23C8CBR0ZS3YYSYXJV4;28.772665;2542474;19/07/2023;22:39:42;UTC;0;0;0;;;;
0FBSHJTJ88S2SQXCDZGG6KBBDW;28.568884;2542474;19/07/2023;22:42:05;UTC;0;0;0;;;;
0FBSHM5TZQFRNZSESWEXVWDC3N;28.36511;2542474;19/07/2023;22:44:27;UTC;0;0;0;;;;
0FBSHNHC8Q2HMCQ0HQ2WFFN89N;28.300756;2542474;19/07/2023;22:46:49;UTC;0;0;0;;;;
0FBSHPWG2WZYSQV4C26WP1G65G;28.247137;2542474;19/07/2023;22:49:11;UTC;0;0;0;;;;
0FBSHR7KY6XXYXDGWG2ERZPERE;28.096983;2542474;19/07/2023;22:51:32;UTC;0;0;0;;;;
0FBSHSJR3N2BXBZ205EF4TQJ53;28.043356;2542474;19/07/2023;22:53:53;UTC;0;0;0;;;;
0FBSHTY25D18H0E7RT8VNNY469;28.043356;2542474;19/07/2023;22:56:15;UTC;0;0;0;;;;
0FBSHW9C4EH89N4YJEWPRD9N8V;27.957556;2542474;19/07/2023;22:58:37;UTC;0;0;0;;;;
0FBSHXMP86XRG156F4N8KWVK2D;27.957556;2542474;19/07/2023;23:00:59;UTC;0;0;0;;;;
0FBSHYZT02J03284GWYMTX13EX;27.646528;2542474;19/07/2023;23:03:20;UTC;0;0;0;;;;
0FBSJ0B04VD7SVPQ2ZYWVZE0WX;27.753782;2542474;19/07/2023;23:05:42;UTC;0;0;0;;;;
0FBSJ1P60E7RK1CXRZX39SV5GK;27.432028;2542474;19/07/2023;23:08:03;UTC;0;0;0;;;;
0FBSJ31E0BNGNHPAPXW911430C;27.550001;2542474;19/07/2023;23:10:25;UTC;0;0;0;;;;
0FBSJ4CJW5CH71CATMT91ER4JV;27.603628;2542474;19/07/2023;23:12:47;UTC;0;0;0;;;;
0FBSJ5QY88NYQC13AQXQFSEGGV;27.539274;2542474;19/07/2023;23:15:09;UTC;0;0;0;;;;
0FBSJ735ZCRDF54E8619FRQZ4K;27.657255;2542474;19/07/2023;23:17:30;UTC;0;0;0;;;;
0FBSJ8EG9NAJVX158J47F0BZ67;27.453474;2542474;19/07/2023;23:19:52;UTC;0;0;0;;;;
0FBSJ9SP373RV5PH9ART2MWCXQ;27.453474;2542474;19/07/2023;23:22:14;UTC;0;0;0;;;;
0FBSJB54AB2413YZAJ1JYJA8FZ;27.356947;2542474;19/07/2023;23:24:36;UTC;0;0;0;;;;
0FBSJCGAE8ZXWHREDYRVWTNP5W;27.314047;2542474;19/07/2023;23:26:58;UTC;0;0;0;;;;
0FBT29QAQ9AGWR0HDW6JBG5EQY;29.459066;2542474;20/07/2023;14:16:53;UTC;0;0;0;;;;
0FBT2B2N2FTE232GJ7X4D3BCK6;29.201666;2542474;20/07/2023;14:19:15;UTC;0;0;0;;;;
0FBT2CDTK98P5WKHC0SQH5MSBN;29.448347;2542474;20/07/2023;14:21:37;UTC;0;0;0;;;;
0FBT2DS4KW29X6YVQYWT0E78DQ;30.370703;2542474;20/07/2023;14:23:59;UTC;0;0;0;;;;
0FBT2F4ANB61A7QB4VVX7TPNQG;30.306349;2542474;20/07/2023;14:26:20;UTC;0;0;0;;;;
0FBT2GFEKXDSPD6K0D681DZYB1;30.059675;2542474;20/07/2023;14:28:41;UTC;0;0;0;;;;
0FBT2HTJN5EWG4BDZ40YT18PFB;29.448347;2542474;20/07/2023;14:31:03;UTC;0;0;0;;;;
0FBT2K5RPVCJPDDKKS93QN4W6J;29.973875;2542474;20/07/2023;14:33:24;UTC;0;0;0;;;;
0FBT2MH0QR63SDPHVA35BCPPHQ;30.317076;2542474;20/07/2023;14:35:46;UTC;0;0;0;;;;
0FBT2NWD3010DG36WCJMNXDK6P;30.499403;2542474;20/07/2023;14:38:08;UTC;0;0;0;;;;
0FBT2Q7PW29A515TA7BMPYDMGY;30.027502;2542474;20/07/2023;14:40:30;UTC;0;0;0;;;;
0FBT2RJTRHEB1R2PKSAFYV30HS;30.242002;2542474;20/07/2023;14:42:51;UTC;0;0;0;;;;
0FBT2SY78M3HJ93EV3832X3NSZ;29.094419;2542474;20/07/2023;14:45:13;UTC;0;0;0;;;;
0FBT2V9EXG9FHZG51TZ8V058PB;28.858465;2542474;20/07/2023;14:47:35;UTC;0;0;0;;;;
0FBT2WMMQCKK0XS22FMV10NFM2;29.695021;2542474;20/07/2023;14:49:57;UTC;0;0;0;;;;
0FBT2XZTKA7QN43Q08XNFEZ6CZ;30.016775;2542474;20/07/2023;14:52:18;UTC;0;0;0;;;;
0FBT2ZAYNAJYH1FHM49ZYWRYCC;30.081121;2542474;20/07/2023;14:54:39;UTC;0;0;0;;;;
0FBT30P2MPR6RGQDZHK3TF37XT;30.284903;2542474;20/07/2023;14:57:01;UTC;0;0;0;;;;
0FBT321B02MW2VZH1HBW7KHZDW;30.199102;2542474;20/07/2023;14:59:23;UTC;0;0;0;;;;
0FBT33CJVG7518ZB5B3W6RTJNB;29.995321;2542474;20/07/2023;15:01:44;UTC;0;0;0;;;;
0FBT34QTX62N0ZCPZ791D0J0H5;30.048948;2542474;20/07/2023;15:04:06;UTC;0;0;0;;;;
0FBT363387H2WFVG66ZS3D559E;30.327803;2542474;20/07/2023;15:06:28;UTC;0;0;0;;;;
0FBT37ECWFJAJN04JP19TPKK4R;30.72463;2542474;20/07/2023;15:08:50;UTC;0;0;0;;;;
0FBT38T1GR1867XNB3Q4CB1BH8;30.606657;2542474;20/07/2023;15:11:13;UTC;0;0;0;;;;
0FBT3A58VW7WJ5DCMBS30PKGS3;31.475386;2542474;20/07/2023;15:13:34;UTC;0;0;0;;;;
0FBT3BGJRCSMSME2FHVAK5RK41;31.089285;2542474;20/07/2023;15:15:56;UTC;0;0;0;;;;
0FBT3CVZ6GCGNCFJFCDRV6CGAN;31.089285;2542474;20/07/2023;15:18:18;UTC;0;0;0;;;;
0FBT3E7906FPV5X0D9DZN2Y0VP;30.72463;2542474;20/07/2023;15:20:40;UTC;0;0;0;;;;
0FBT3FJKNT58MJ5PA8N09JQM54;30.831884;2542474;20/07/2023;15:23:02;UTC;0;0;0;;;;
0FBT3GXYXPHP6QHSA8TA77FSTV;31.164358;2542474;20/07/2023;15:25:24;UTC;0;0;0;;;;
0FBT3J96TSGG805JXE5M75C4XK;31.217985;2542474;20/07/2023;15:27:46;UTC;0;0;0;;;;
0FBT3KMCYKPE6VSVQTVFDJ7B72;31.282339;2542474;20/07/2023;15:30:08;UTC;0;0;0;;;;
0FBT3MZMS3G3AGQE86V781E1SN;30.992758;2542474;20/07/2023;15:32:29;UTC;0;0;0;;;;
0FBT3PAWV35GJGESGNV4AYX3NA;31.475386;2542474;20/07/2023;15:34:51;UTC;0;0;0;;;;
0FBT3QP8YZMD17GE813AQKZVEF;31.110731;2542474;20/07/2023;15:37:13;UTC;0;0;0;;;;
0FBT3S23GXSVE9FDWHR07W47RE;31.561186;2542474;20/07/2023;15:39:37;UTC;0;0;0;;;;
0FBT3TDZ7XAEWW25P902X7V4AG;31.604086;2542474;20/07/2023;15:42:01;UTC;0;0;0;;;;
0FBT3VS8PSHT3AHCQTP39VHBDC;31.904394;2542474;20/07/2023;15:44:22;UTC;0;0;0;;;;
0FBT3Z5ABGE32E1ZMZPAN55GZ9;32.429924;2542474;20/07/2023;15:50:16;UTC;0;0;0;;;;
0FBT40H6Y3DHBM7ZV33VYHKBCF;31.378859;2542474;20/07/2023;15:52:40;UTC;0;0;0;;;;
0FBT41WDDKDV58462P5YDFF2YZ;30.788984;2542474;20/07/2023;15:55:02;UTC;0;0;0;;;;
0FBT437PY1FJQKGBWFGSH20WXJ;31.110731;2542474;20/07/2023;15:57:24;UTC;0;0;0;;;;
0FBT44K8QJR0KY7RKS7H67NH4Q;31.228712;2542474;20/07/2023;15:59:46;UTC;0;0;0;;;;
0FBT45YH4G9K1FQCNEMFY0XQQ0;31.571913;2542474;20/07/2023;16:02:08;UTC;0;0;0;;;;
0FBT479VEJ9QG10KZ9099W30H1;30.842604;2542474;20/07/2023;16:04:30;UTC;0;0;0;;;;
0FBT47WGP91NNVEXE6QEAJ3CAH;31.314512;2542474;20/07/2023;16:05:31;UTC;0;0;0;;;;
0FBV2GJK2D4FBSP8WKKJS9YSDD;26.520391;2542474;21/07/2023;20:18:26;UTC;0;0;0;;;;
0FBV2HXS03YR7SY7W5G0B6Q920;26.606192;2542474;21/07/2023;20:20:47;UTC;0;0;0;;;;
0FBV2K9AX8JP849HZHCV885T1H;27.0352;2542474;21/07/2023;20:23:10;UTC;0;0;0;;;;
0FBV2MMN2K72CSQK2HSVME76FW;26.917219;2542474;21/07/2023;20:25:32;UTC;0;0;0;;;;
0FBV2P0K91MASPKQABK16SEZ5G;26.756346;2542474;21/07/2023;20:27:56;UTC;0;0;0;;;;
0FBV2QBX6909X0RYNT30X3ARSZ;26.713446;2542474;21/07/2023;20:30:18;UTC;0;0;0;;;;
0FBV2RQ944WZEA3TR0ZQZ4TX4Q;26.777792;2542474;21/07/2023;20:32:40;UTC;0;0;0;;;;
0FBV2T2XM3Q36NK42Q0CHWPVB0;26.831419;2542474;21/07/2023;20:35:03;UTC;0;0;0;;;;
0FBV2VE39CFVCP488B3S9KQQ2W;26.927946;2542474;21/07/2023;20:37:25;UTC;0;0;0;;;;
0FBV2WSF0A1W20TC8GNCGWSYNX;26.981573;2542474;21/07/2023;20:39:47;UTC;0;0;0;;;;
0FBV2Y4N4VGQCXCEY53N93FX2Y;26.970846;2542474;21/07/2023;20:42:08;UTC;0;0;0;;;;
0FBV32711Q9RB1H0KVWJBQ57VK;27.08882;2542474;21/07/2023;20:49:15;UTC;0;0;0;;;;
0FBV34XN1RRGGVGSD4MMQ2RKDT;27.13172;2542474;21/07/2023;20:53:59;UTC;0;0;0;;;;
0FBV369551Q0PJ3JHYH784NAAP;27.217527;2542474;21/07/2023;20:56:22;UTC;0;0;0;;;;
0FBV37MF3F7WG0N9717V3SDJE1;27.196074;2542474;21/07/2023;20:58:44;UTC;0;0;0;;;;
0FBV3ABS286RTG0QAHEZKZ1RBX;27.314047;2542474;21/07/2023;21:03:30;UTC;0;0;0;;;;
0FBV3BQN38K7PA2C0YYXVJMKMG;27.324774;2542474;21/07/2023;21:05:54;UTC;0;0;0;;;;
0FBV3D2X9BVV604W5BFSWRZYH9;27.356947;2542474;21/07/2023;21:08:15;UTC;0;0;0;;;;
0FBV3EE12KBBM96F92YSVDS766;27.410574;2542474;21/07/2023;21:10:37;UTC;0;0;0;;;;
0FBV3H4H7PY25KQ7KMX7RTAJH0;27.464201;2542474;21/07/2023;21:15:20;UTC;0;0;0;;;;
0FBV3JFQ1D9H0NQW3KF5G9HF2W;27.507101;2542474;21/07/2023;21:17:42;UTC;0;0;0;;;;
0FBWNFKHRYS1RT73W17RDKQSJW;37.342018;2542474;23/07/2023;19:48:52;UTC;0;0;0;;;;
0FBWNGYNN5FDJ632DQXDK3XJ8Z;42.56514;2542474;23/07/2023;19:51:13;UTC;0;0;0;;;;
0FBWNJ9NMDE8NB69A85VKJAE4K;36.795036;2542474;23/07/2023;19:53:34;UTC;0;0;0;;;;
0FBWNKMQHAZBYHXH0009QHHCAK;35.518753;2542474;23/07/2023;19:55:55;UTC;0;0;0;;;;
0FBWNMZR5Q7PG0SED0JVMCAGA3;35.003944;2542474;23/07/2023;19:58:16;UTC;0;0;0;;;;
0FBWNPAWWHAZ58V6J5FRY1PYFV;40.516647;2542474;23/07/2023;20:00:37;UTC;0;0;0;;;;
0FBWNQNYYVD3WBQB09RY1MW2T5;41.910912;2542474;23/07/2023;20:02:58;UTC;0;0;0;;;;
0FBWNS105KMKYBMXQVN8MWS0NT;43.315895;2542474;23/07/2023;20:05:20;UTC;0;0;0;;;;
0FBWNSQ2RA37PK87XFW67SGJ6S;40.269966;2542474;23/07/2023;20:06:32;UTC;0;0;0;;;;
0FBWNV28T6JESH00JFTHH7XQB3;37.342018;2542474;23/07/2023;20:08:53;UTC;0;0;0;;;;
0FBWNWDE032XGPD5BKQB78V1K6;33.727661;2542474;23/07/2023;20:11:15;UTC;0;0;0;;;;
0FBWNXRK0FGPFWFNMKHS62CJEA;34.124489;2542474;23/07/2023;20:13:36;UTC;0;0;0;;;;
0FBWNZ3NZT80T5X43E9X5F1W4F;33.223579;2542474;23/07/2023;20:15:57;UTC;0;0;0;;;;
0FBWP0ETWGF2MEZWR4384G0Z3R;31.904394;2542474;23/07/2023;20:18:19;UTC;0;0;0;;;;
0FBWP1SVTG46WYGKR2G80G0FE6;32.419197;2542474;23/07/2023;20:20:40;UTC;0;0;0;;;;
0FBWP34XVRFXASKYSWJNRPX92F;31.850767;2542474;23/07/2023;20:23:01;UTC;0;0;0;;;;
0FBWP4FYTXE5E74K69YW576M4R;32.15107;2542474;23/07/2023;20:25:22;UTC;0;0;0;;;;
0FBWP5V33DBQH362AJSZRVT9QN;32.816025;2542474;23/07/2023;20:27:43;UTC;0;0;0;;;;
0FBWP766043FT6X0XABVEAC1ST;31.915113;2542474;23/07/2023;20:30:05;UTC;0;0;0;;;;
0FBWP8H7YKRGA5DSH5X4FJ0DZF;32.011642;2542474;23/07/2023;20:32:26;UTC;0;0;0;;;;
0FBWP9W8YDF3Y4H3WP15RN322P;31.861494;2542474;23/07/2023;20:34:47;UTC;0;0;0;;;;
0FBWPB7AZBSEKE5BG09JC494VN;32.622978;2542474;23/07/2023;20:37:08;UTC;0;0;0;;;;
0FBWPCJBYR3CBXJRSZ9P2PEQ11;33.159233;2542474;23/07/2023;20:39:29;UTC;0;0;0;;;;
0FBWPDXCZ4SQZ7W13Z8Z1Q0S4A;31.614813;2542474;23/07/2023;20:41:50;UTC;0;0;0;;;;
0FBWPF8M7W1HVNRN8112D275BE;32.075996;2542474;23/07/2023;20:44:11;UTC;0;0;0;;;;
0FBWPGKM0067X2HT9JBR3ZMV70;31.475386;2542474;23/07/2023;20:46:32;UTC;0;0;0;;;;
0FBWPHYTFBDJX2FJBMWDS3KJHC;32.537178;2542474;23/07/2023;20:48:54;UTC;0;0;0;;;;
0FBWPK9V1B9B9BPR1QFTZ2ENXS;32.011642;2542474;23/07/2023;20:51:15;UTC;0;0;0;;;;
0FBWPMMW6YE065PNDKK9K9BVAA;32.354851;2542474;23/07/2023;20:53:36;UTC;0;0;0;;;;
0FBWPNZV2KEPJBSXC9ZJGS47W9;31.786413;2542474;23/07/2023;20:55:57;UTC;0;0;0;;;;
0FBWPQAX578GZ91CYW66E3X8E5;32.547897;2542474;23/07/2023;20:58:18;UTC;0;0;0;;;;
0FBWPRNX3HJ2084YK8T87XBFMF;32.944725;2542474;23/07/2023;21:00:39;UTC;0;0;0;;;;
0FBWPT16BE9MNCD923T9FCPA42;32.161797;2542474;23/07/2023;21:03:00;UTC;0;0;0;;;;
0FBWPVCADX6Z46QDYGQVXEMM1T;31.614813;2542474;23/07/2023;21:05:22;UTC;0;0;0;;;;
0FBWPWQE4V71ZPA5XMPF7939FY;30.392157;2542474;23/07/2023;21:07:43;UTC;0;0;0;;;;
0FBWPY2FCN0QQ17MXVE63554N6;30.435057;2542474;23/07/2023;21:10:04;UTC;0;0;0;;;;
0FBWPZDH9WR47WZ1MZAV93CG9A;30.649557;2542474;23/07/2023;21:12:25;UTC;0;0;0;;;;
0FBWQ0RJ6ACNR3V28A8DYY265K;31.132185;2542474;23/07/2023;21:14:46;UTC;0;0;0;;;;
0FBWQ23K8GTSXCQYJ4GYQ57V3X;30.520857;2542474;23/07/2023;21:17:07;UTC;0;0;0;;;;
0FBWQ3F85G232R10H1C02R692S;30.853331;2542474;23/07/2023;21:19:30;UTC;0;0;0;;;;
0FBWQ4T9HTW803TWJ6GDV679SE;31.014212;2542474;23/07/2023;21:21:51;UTC;0;0;0;;;;
0FBWQ65AAGTVVYNHVMZMXV63EW;30.906958;2542474;23/07/2023;21:24:12;UTC;0;0;0;;;;
0FBWQ7GCGFNFXAZK6B8DDP4T6J;30.274176;2542474;23/07/2023;21:26:33;UTC;0;0;0;;;;
0FBWQ8W5AWHVATMSV0YA43DQ74;30.746084;2542474;23/07/2023;21:28:57;UTC;0;0;0;;;;
0FBWQA75JZ0FWANMMFHWJEEBAF;30.842604;2542474;23/07/2023;21:31:18;UTC;0;0;0;;;;
0FBWQBJ7DNK3CFK8T138MGVFM4;30.810431;2542474;23/07/2023;21:33:39;UTC;0;0;0;;;;
0FBWQCX7BTCRC1DYXNB83ET1KZ;30.864058;2542474;23/07/2023;21:36:00;UTC;0;0;0;;;;
0FBWQE8CC3CJ6VCH8AZT6YQRC3;30.306349;2542474;23/07/2023;21:38:21;UTC;0;0;0;;;;
0FBWQFKEDKQQ01SDEAQXVBW9Z1;29.727194;2542474;23/07/2023;21:40:42;UTC;0;0;0;;;;
0FBWQGYFFZ8KG51KRPZ11G31XE;29.641394;2542474;23/07/2023;21:43:03;UTC;0;0;0;;;;
0FBWQJ9GQDD874SXMZPD9AW1S7;29.276739;2542474;23/07/2023;21:45:24;UTC;0;0;0;;;;
0FBWQKMHZVMYZPZ76YJKKB0F9P;29.727194;2542474;23/07/2023;21:47:45;UTC;0;0;0;;;;
0FBWQMZKE7GZAH2TJDFT2Y37QX;29.909521;2542474;23/07/2023;21:50:06;UTC;0;0;0;;;;
0FBWQPAMES8VH0K4TM8MHXXXW3;29.973875;2542474;23/07/2023;21:52:27;UTC;0;0;0;;;;
0FBWQQNPM5FJ2WQCZFAJD3G1QT;29.716475;2542474;23/07/2023;21:54:49;UTC;0;0;0;;;;
0FBWQS0VGTA49CFWQT40BF9Q2H;29.383993;2542474;23/07/2023;21:57:10;UTC;0;0;0;;;;
0FBWQTBVYQZ9XMBWJKYHVKK124;29.491247;2542474;23/07/2023;21:59:31;UTC;0;0;0;;;;
0FBWQVPYKPFTE6ZSZGV1ZF50Y4;29.298193;2542474;23/07/2023;22:01:52;UTC;0;0;0;;;;
0FBWQX26H049SM6184DQ2RR6W0;28.869192;2542474;23/07/2023;22:04:14;UTC;0;0;0;;;;
0FBWQYD5XW3R7PEWRZPQX76YKE;29.051519;2542474;23/07/2023;22:06:35;UTC;0;0;0;;;;
0FBWQZR7K5RPV76820SE9NQX5T;28.665411;2542474;23/07/2023;22:08:56;UTC;0;0;0;;;;
0FBWR13FPP04MS7FTJTJ74GGA3;28.40801;2542474;23/07/2023;22:11:17;UTC;0;0;0;;;;
0FBWR2EGN3JB1HDBWVN81KA3AM;28.268583;2542474;23/07/2023;22:13:38;UTC;0;0;0;;;;
0FBWR3SKWK6VN5XSZ4DB8GJ2KZ;28.450911;2542474;23/07/2023;22:16:00;UTC;0;0;0;;;;
0FBWR54MPVD5CWP4GPTQ4DAVYK;28.40801;2542474;23/07/2023;22:18:21;UTC;0;0;0;;;;
0FBWR6FNPD1JT4HKJHKJD796JS;28.504538;2542474;23/07/2023;22:20:42;UTC;0;0;0;;;;
0FBWR7TPPSK4HJ14C4H5KJYCBY;28.23641;2542474;23/07/2023;22:23:03;UTC;0;0;0;;;;
0FBWR95PNMCDAYF6AJ0589H5ED;28.590338;2542474;23/07/2023;22:25:24;UTC;0;0;0;;;;
0FBWRAGQPXKFX3RVKRVH49NQPB;28.525984;2542474;23/07/2023;22:27:45;UTC;0;0;0;;;;
0FBWRBVSTWEHADZWC7XSX2873T;28.590338;2542474;23/07/2023;22:30:06;UTC;0;0;0;;;;
0FBWRD6YQP7FN2D6JVYQNRV1JR;28.633238;2542474;23/07/2023;22:32:27;UTC;0;0;0;;;;
0FBWREJ024ZC3V52QMMYB9REBH;28.40801;2542474;23/07/2023;22:34:48;UTC;0;0;0;;;;
0FBWRFX254DFHZDPEFY8CV7PXP;28.10771;2542474;23/07/2023;22:37:09;UTC;0;0;0;;;;
0FBWRH82R3WTRDG9W9225KXD3H;28.204229;2542474;23/07/2023;22:39:30;UTC;0;0;0;;;;
0FBWRJK3V08JFWB6GMSMVZY916;28.182783;2542474;23/07/2023;22:41:51;UTC;0;0;0;;;;
0FBWRKY5ZVGAA69GDV462HM2WY;28.300756;2542474;23/07/2023;22:44:12;UTC;0;0;0;;;;
0FBWRN96XB7DTPT1KR1HT1E1Y9;27.925383;2542474;23/07/2023;22:46:33;UTC;0;0;0;;;;
0FBWRPM82VNZWN7WN1NBHD7HRG;28.000456;2542474;23/07/2023;22:48:54;UTC;0;0;0;;;;
0FBWRQZ9VZ3Z9XBKYNCE57RQBV;28.139883;2542474;23/07/2023;22:51:15;UTC;0;0;0;;;;
0FBWSRJY8SV5W6G9YJ4FP9ZPNW;28.686865;2542474;23/07/2023;23:48:15;UTC;0;0;0;;;;
0FBWSSY3941F05XV2X1FAKD8NQ;27.946829;2542474;23/07/2023;23:50:37;UTC;0;0;0;;;;
