id,value,feed_id,created_at,lat,lon,ele;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSH7Z6YC9ZHQBJA2HTEVW39K;19712;2554800;19/07/2023;22:23:07;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSH9ACC1PFARVFN60KB021DR;5120;2554800;19/07/2023;22:25:28;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSHAP675GXEAYJA37608BNQW;4;2554800;19/07/2023;22:27:52;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSHC1C9A6D7TZA81VVHJH5G1;4;2554800;19/07/2023;22:30:13;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSHDCMGPBBKNPT8XQ6F50JPD;19712;2554800;19/07/2023;22:32:35;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSHER8DTDD8QNHQ88WC05VBC;5120;2554800;19/07/2023;22:34:58;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSHG3PFSW6R2DGTN4KVE1RKQ;4;2554800;19/07/2023;22:37:20;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSHHF295MMPST52PEGY73M6F;4;2554800;19/07/2023;22:39:42;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSHJTJG6CBS97YN67NNMWD44;19712;2554800;19/07/2023;22:42:05;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSHM5V8TJXVSY728QNNA6KVG;5120;2554800;19/07/2023;22:44:27;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSHNHCA7D0ESFQES7QJMT16R;4;2554800;19/07/2023;22:46:49;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSHPWG5P78K9E1JTMJPTQX12;4;2554800;19/07/2023;22:49:11;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSHR7T79J1P03FMRCB1VCVMH;19712;2554800;19/07/2023;22:51:33;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSHSJR4Y14XMBHB1QMAS3RZH;5120;2554800;19/07/2023;22:53:53;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSHTY2HCP9J52ZPD95NNRFXH;5;2554800;19/07/2023;22:56:15;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSHW9CAM8X6SZCC348N5BVNY;6;2554800;19/07/2023;22:58:37;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSHXMP6Y91PRG4TJ6QJ5QVX6;19712;2554800;19/07/2023;23:00:59;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSHYZT8P864V73BWB32AEAK0;5120;2554800;19/07/2023;23:03:20;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSJ0B09BS39R0NDC6NBFT7HT;13;2554800;19/07/2023;23:05:42;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSJ1P64N6GAQSVX4ZENX3MTS;8;2554800;19/07/2023;23:08:03;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSJ31E6QNM976XQVT7H17BZK;19712;2554800;19/07/2023;23:10:25;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSJ4CJWV8N30Y07E7GXM7F8V;5120;2554800;19/07/2023;23:12:47;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSJ5QYA1SHM671TQ48YYSRVS;12;2554800;19/07/2023;23:15:09;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSJ7367KXQ6XZTSRSKY54EQE;8;2554800;19/07/2023;23:17:30;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSJ8EG95VPKQBKWD6A9XF8CD;19712;2554800;19/07/2023;23:19:52;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSJ9SP4P72H1XJS3FMKS2715;7430;2554800;19/07/2023;23:22:14;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSJB547S7YGDE36NZ0T2PBMM;8;2554800;19/07/2023;23:24:36;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBSJCGADHF36E3X6NX1QFK0MM;6;2554800;19/07/2023;23:26:58;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT29QAX1GF1CFH0YVBGXPV01;0;2554800;20/07/2023;14:16:53;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT2B2MW61R9DP19P2SY1PTBR;1;2554800;20/07/2023;14:19:15;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT2CDTRT5JYBN95Y86K7ZCBC;7;2554800;20/07/2023;14:21:37;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT2DS4M4V70ERF8T727MZAV3;17;2554800;20/07/2023;14:23:59;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT2F4AVVDCNVY14V33WAZJXA;14;2554800;20/07/2023;14:26:20;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT2GFEQ1X6JBP44ZR42F8ZQY;18;2554800;20/07/2023;14:28:41;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT2HTJVHQB7R9BDR45Y0KE28;19;2554800;20/07/2023;14:31:03;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT2K5RTTGPTJKFHPW3TAW7M4;15;2554800;20/07/2023;14:33:24;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT2MH0R6D1AVVK0C4YHEP831;13;2554800;20/07/2023;14:35:46;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT2NWD6KYDDM1XNE750NDYB4;15;2554800;20/07/2023;14:38:08;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT2Q7Q1RS0J02EHQGPVPXB5K;15;2554800;20/07/2023;14:40:30;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT2RJTSWGHRV40PJ2WJCFAA4;13;2554800;20/07/2023;14:42:51;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT2SY7TJ0MHD8H0WD77KJ2JS;9;2554800;20/07/2023;14:45:14;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT2V9EXQDR4S33FHG7C5PM2T;11;2554800;20/07/2023;14:47:35;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT2WMMPY51KW17S5G3YX7RDR;11;2554800;20/07/2023;14:49:57;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT2XZTWQH470CQASRZXQB3R6;7;2554800;20/07/2023;14:52:18;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT2ZAZH1V93GDP8DM87YDFW4;8;2554800;20/07/2023;14:54:40;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT30P2PTYPA38PJMPGXT7NJB;8;2554800;20/07/2023;14:57:01;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT321B3Q58TQ2Q4AEGH18FXM;8;2554800;20/07/2023;14:59:23;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT33CJYV5A2V1C3HSWRVSNFT;11;2554800;20/07/2023;15:01:44;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT34QV35HPYB84ZKYR2MEB7A;8;2554800;20/07/2023;15:04:06;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT3633CX1X9A2NP12XFK9AFR;5;2554800;20/07/2023;15:06:28;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT37ECZHTE8F8QGT9NN8FS20;5;2554800;20/07/2023;15:08:50;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT38T1PBQ4DEMQPX1JF18Y6G;4;2554800;20/07/2023;15:11:13;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT3A594QY5V8XARHW92HE7QH;8;2554800;20/07/2023;15:13:34;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT3BGJS40065RKX6APAE7J4M;11;2554800;20/07/2023;15:15:56;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT3CVZKA7S4CN4KN5TZ28KQW;66;2554800;20/07/2023;15:18:18;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT3E7922XBAV6T8PGC5F8Z59;5;2554800;20/07/2023;15:20:40;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT3FJKS0SN5K7FK8QANBPQV8;2048;2554800;20/07/2023;15:23:02;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT3GXZ3JWSHPFC154AD14197;4;2554800;20/07/2023;15:25:24;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT3J97020ZGNJ488XRPH4E0J;66;2554800;20/07/2023;15:27:46;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT3KMD136F0Z2RS179H63Y99;4;2554800;20/07/2023;15:30:08;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT3MZNBB2S38DJGM8DE2QM8G;1024;2554800;20/07/2023;15:32:29;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT3PAWW7J97HZGG3GKZ9DDQH;10;2554800;20/07/2023;15:34:51;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT3QP98ARPM2TE0745F8CRCT;66;2554800;20/07/2023;15:37:13;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT3S241H0KJ7P3R2WSF8F4RQ;9;2554800;20/07/2023;15:39:37;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT3TDZK1G8NKFJ8ATXNRDCBS;1792;2554800;20/07/2023;15:42:01;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT3VS8TGFX0BFK0T1X8P600Q;7;2554800;20/07/2023;15:44:22;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT3Z5AHH3ZE36TBNZRSN53E3;0;2554800;20/07/2023;15:50:16;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT40H74N41R20PEHS5RNP4QA;1280;2554800;20/07/2023;15:52:40;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT41WDKCPK1259M0VX7END7J;10;2554800;20/07/2023;15:55:02;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT437Q02SD27N5D9WHDENSR9;66;2554800;20/07/2023;15:57:24;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT44K8VBDE2JDENVKS7P89X5;7;2554800;20/07/2023;15:59:46;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT45YH7K95D1Y36E6RTFF7CT;2048;2554800;20/07/2023;16:02:08;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT479VTBRSQ72FCMKC7W7P9P;6;2554800;20/07/2023;16:04:30;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBT47WH15W4BSX1D5F7ACF5CD;8;2554800;20/07/2023;16:05:31;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV2GJKDFWF6ZR9YMT3ZMCE71;0;2554800;21/07/2023;20:18:26;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV2HXS4KVFCX5MN24RWJNXRY;0;2554800;21/07/2023;20:20:47;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV2K9AYDCEJ9TWDD325MK0FN;3;2554800;21/07/2023;20:23:10;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV2MMN48V9CVEQ2A9AB79C13;16;2554800;21/07/2023;20:25:32;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV2P0KAD09RM3AJZNCBQES14;13;2554800;21/07/2023;20:27:56;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV2QBXD3TB3GMABMZ67J2DW0;14;2554800;21/07/2023;20:30:18;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV2RQ9C7FV5JHSHKZ1W7E60K;14;2554800;21/07/2023;20:32:40;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV2T2Y15W7RPGG6F73NQC561;12;2554800;21/07/2023;20:35:03;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV2VE38FQEMZ9JHQ700AJ042;12;2554800;21/07/2023;20:37:25;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV2WSF13DQ2PY1SSVQN1QVST;13;2554800;21/07/2023;20:39:47;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV2Y4NA146VEKPVKYMGGVDC8;13;2554800;21/07/2023;20:42:08;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV3271NZQ4F4TJATZCE0A139;13;2554800;21/07/2023;20:49:15;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV34XN3DW58W9YJ529N60FBH;13;2554800;21/07/2023;20:53:59;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV36958Y40ZKRCNNRWZP4QR1;13;2554800;21/07/2023;20:56:22;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV37MF9JH97EKPWEBN7CTZV3;13;2554800;21/07/2023;20:58:44;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV3ABS88AP8B37CQ2R8XKZNR;13;2554800;21/07/2023;21:03:30;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV3D2X8JDDD9DR92GHQFEK1F;13;2554800;21/07/2023;21:08:15;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV3EE14NBHKT8KZVSK6KT08X;13;2554800;21/07/2023;21:10:37;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBV3H4H9JKXR9P4KCN43N9TH4;11;2554800;21/07/2023;21:15:20;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWNFKHT24ZHP9S8RDDNVMF09;0;2554800;23/07/2023;19:48:52;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWNGYNR3FHTZ7DCEP73T8FAA;0;2554800;23/07/2023;19:51:13;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWNJ9NPR9THG1TV90FWKS2BE;3;2554800;23/07/2023;19:53:34;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWNKMQVHERHB3H8SMZEWKK24;4;2554800;23/07/2023;19:55:55;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWNMZRBN5Z69HNF4W7V2XXNE;4;2554800;23/07/2023;19:58:16;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWNPAWZMBRE2AQ8SFWSY6MD2;4;2554800;23/07/2023;20:00:37;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWNQNYVVCB6Q4B5YNHN3XP3Q;4;2554800;23/07/2023;20:02:58;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWNS0ZV52BX8XP3ZC4XM7XBN;4;2554800;23/07/2023;20:05:19;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWNSQ2ZE14ZX4FNCVZYQMV43;3;2554800;23/07/2023;20:06:32;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWNV28ZGWP8NCRMS10ZJNHEY;3;2554800;23/07/2023;20:08:53;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWNWDE42D8SQ0ENVMSVHN6C6;3;2554800;23/07/2023;20:11:15;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWNXRK7Y3DR0TV19F8SD4YE1;3;2554800;23/07/2023;20:13:36;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWNZ3P3DVJQTFHRMC7AXBWPD;3;2554800;23/07/2023;20:15:57;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWP0EV0HMXCYYJBDDXC9NE5G;4;2554800;23/07/2023;20:18:19;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWP1SVYJF8FG2RCVXP8H3EE7;4;2554800;23/07/2023;20:20:40;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWP34Y2HBV8SPD1MCP01EXKQ;4;2554800;23/07/2023;20:23:01;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWP4FYX4X637ZCDPE2ETRCT9;3;2554800;23/07/2023;20:25:22;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWP5V33EWZW0Z1ETJDX0D1DS;3;2554800;23/07/2023;20:27:43;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWP766C701DFCWD6N0PEC8KR;3;2554800;23/07/2023;20:30:05;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWP8H80F7C9P4QNQ73QG27EG;4;2554800;23/07/2023;20:32:26;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWP9W93X8EA8TBMKVFXJ3637;4;2554800;23/07/2023;20:34:47;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWPB7B2YP795KEMX7J9BPAQP;3;2554800;23/07/2023;20:37:08;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWPCJC35X6YMMK15DKT83D1H;3;2554800;23/07/2023;20:39:29;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWPDXD1KGNSJ8GYCDN0FXACC;4;2554800;23/07/2023;20:41:50;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWPF8M8DW2REBRGC82VTA9WY;3;2554800;23/07/2023;20:44:11;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0FBWPGKM2W4T92KA0EBC5F9D4B;4;2554800;23/07/2023;20:46:32;UTC;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
