id,value,feed_id,created_at,lat,lon,ele;;;;;;;;;;;;;;;;
0FBSFPTMKF4DG95XM7M6KSV3MC;12;2554803;19/07/2023;20:57:14;UTC;0;0;0;;;;;;;;
0FBSFRD8KK71MN585EB4PG44KP;0;2554803;19/07/2023;21:00:00;UTC;0;0;0;;;;;;;;
0FBSFSRQKV28TG0WZBA2ZZV55K;0;2554803;19/07/2023;21:02:22;UTC;0;0;0;;;;;;;;
0FBSFV5S4JZZ45SZY328V8Q653;2;2554803;19/07/2023;21:04:50;UTC;0;0;0;;;;;;;;
0FBSFWGR4TQAMA7ZM9QF6ER3YE;7;2554803;19/07/2023;21:07:10;UTC;0;0;0;;;;;;;;
0FBSG22JJ9J6W9JQBY80JR2FZY;7;2554803;19/07/2023;21:16:53;UTC;0;0;0;;;;;;;;
0FBSG3DW9WYG7N3CJSCM2AKRG0;7;2554803;19/07/2023;21:19:15;UTC;0;0;0;;;;;;;;
0FBSG4S8PS9A820FSZ763TZ9DK;7;2554803;19/07/2023;21:21:37;UTC;0;0;0;;;;;;;;
0FBSG64MZJEZNZMG2G2WB1EPTK;7;2554803;19/07/2023;21:23:59;UTC;0;0;0;;;;;;;;
0FBSG7FWJWJ70CPBK1CBRM2BKY;7;2554803;19/07/2023;21:26:21;UTC;0;0;0;;;;;;;;
0FBSG8V6V1VG1KSG6PGMJ2JK84;6;2554803;19/07/2023;21:28:43;UTC;0;0;0;;;;;;;;
0FBSGA72SKWW6MQ79JW93TZ2RC;7;2554803;19/07/2023;21:31:07;UTC;0;0;0;;;;;;;;
0FBSGBJEDJHXSBCPRHT7T6PMVT;6;2554803;19/07/2023;21:33:29;UTC;0;0;0;;;;;;;;
0FBSGCXP5KSB09E2JT91T4TNP3;6;2554803;19/07/2023;21:35:51;UTC;0;0;0;;;;;;;;
0FBSGE8SJSQ370WXCFVHR77MJW;6;2554803;19/07/2023;21:38:12;UTC;0;0;0;;;;;;;;
0FBSGFM2D134WAFVFBCC4AX89Y;6;2554803;19/07/2023;21:40:34;UTC;0;0;0;;;;;;;;
0FBSGGZE6WQZ5HHABX0D225SSF;6;2554803;19/07/2023;21:42:56;UTC;0;0;0;;;;;;;;
0FBSGJAR816QBYHGB6B6HNF6VK;6;2554803;19/07/2023;21:45:18;UTC;0;0;0;;;;;;;;
0FBSGKNT9449XC30GH2A99S84X;1536;2554803;19/07/2023;21:47:39;UTC;0;0;0;;;;;;;;
0FBSGN12BD73MVQHY1T23VCNYF;7;2554803;19/07/2023;21:50:01;UTC;0;0;0;;;;;;;;
0FBSGPCC98F45A091X1ESN1AZD;5;2554803;19/07/2023;21:52:22;UTC;0;0;0;;;;;;;;
0FBSGQQM9BYZ2HJ948NKKM6C55;1024;2554803;19/07/2023;21:54:44;UTC;0;0;0;;;;;;;;
0FBSGS2Y9YP3RB4NM342FTP9BR;1536;2554803;19/07/2023;21:57:06;UTC;0;0;0;;;;;;;;
0FBSGTEA8TP1084C06QDT9M8GB;5;2554803;19/07/2023;21:59:28;UTC;0;0;0;;;;;;;;
0FBSGVSMEW3AF542AH7EHWB33G;6;2554803;19/07/2023;22:01:50;UTC;0;0;0;;;;;;;;
0FBSGX4TG6BC1NYYT05KKZ4V6W;1024;2554803;19/07/2023;22:04:12;UTC;0;0;0;;;;;;;;
0FBSGYG0H73ZC9WJBT5X4GPFCW;1536;2554803;19/07/2023;22:06:33;UTC;0;0;0;;;;;;;;
0FBSGZVGK4BYGCPYDWCPRWQN5G;5;2554803;19/07/2023;22:08:56;UTC;0;0;0;;;;;;;;
0FBSH16P1MKX1C15NX6RSEVJNX;6;2554803;19/07/2023;22:11:17;UTC;0;0;0;;;;;;;;
0FBSH2J06TBRQW0QACKHXV4EQ9;1024;2554803;19/07/2023;22:13:39;UTC;0;0;0;;;;;;;;
0FBSH3X65ZGREQ7GTF8KCR8YQ8;1536;2554803;19/07/2023;22:16:01;UTC;0;0;0;;;;;;;;
0FBSH58E165DYKVSXZP3RB2J7K;7;2554803;19/07/2023;22:18:22;UTC;0;0;0;;;;;;;;
0FBSH6KRAF8FYA46A6N8Q05RVV;6;2554803;19/07/2023;22:20:44;UTC;0;0;0;;;;;;;;
0FBSH7Z6ZMSFP4Q5BZD315065B;1024;2554803;19/07/2023;22:23:07;UTC;0;0;0;;;;;;;;
0FBSH9ACDY836T9A0TA2S0G3XQ;1792;2554803;19/07/2023;22:25:28;UTC;0;0;0;;;;;;;;
0FBSHAP685GS8MJHHKM63ZZ96Z;5;2554803;19/07/2023;22:27:52;UTC;0;0;0;;;;;;;;
0FBSHC1CSSZE2B1XKZ72XA0TJ2;6;2554803;19/07/2023;22:30:13;UTC;0;0;0;;;;;;;;
0FBSHDCMJJRZ7BTCBDZD4NQXY2;1280;2554803;19/07/2023;22:32:35;UTC;0;0;0;;;;;;;;
0FBSHER8PN9H1WKRE0CSH9KFSX;1280;2554803;19/07/2023;22:34:58;UTC;0;0;0;;;;;;;;
0FBSHG3PHDCE8049TBCXMY98ZQ;6;2554803;19/07/2023;22:37:20;UTC;0;0;0;;;;;;;;
0FBSHHF2BH60W8TBAQXSGSVAQZ;6;2554803;19/07/2023;22:39:42;UTC;0;0;0;;;;;;;;
0FBSHJTJR65MQBNGMC2C7GW2ZV;1536;2554803;19/07/2023;22:42:05;UTC;0;0;0;;;;;;;;
0FBSHM5V6A5Z76RZ0WMMQP5ABD;1792;2554803;19/07/2023;22:44:27;UTC;0;0;0;;;;;;;;
0FBSHNHCBJA28TEEHH33D1RKFR;6;2554803;19/07/2023;22:46:49;UTC;0;0;0;;;;;;;;
0FBSHPWG7MYV6D1JDQT1VRAP17;6;2554803;19/07/2023;22:49:11;UTC;0;0;0;;;;;;;;
0FBSHR7M382YJ3P70ATYFDTKGD;1280;2554803;19/07/2023;22:51:32;UTC;0;0;0;;;;;;;;
0FBSHSJRA7QVA2YGJ8AP7B85JT;1792;2554803;19/07/2023;22:53:53;UTC;0;0;0;;;;;;;;
0FBSHTY2DSZZYM78X8RN5JBP95;7;2554803;19/07/2023;22:56:15;UTC;0;0;0;;;;;;;;
0FBSHW9CFSQKBE9736NMFBH159;9;2554803;19/07/2023;22:58:37;UTC;0;0;0;;;;;;;;
0FBSHXMP82DPRR6NEFH2DPMB1R;5632;2554803;19/07/2023;23:00:59;UTC;0;0;0;;;;;;;;
0FBSHYZT8VFKCJ0K3BWWWPKM9B;5376;2554803;19/07/2023;23:03:20;UTC;0;0;0;;;;;;;;
0FBSJ0B0CBGDTM4NDCFHG0TVRQ;18;2554803;19/07/2023;23:05:42;UTC;0;0;0;;;;;;;;
0FBSJ1P66HH35J5WBGD8BC47G9;12;2554803;19/07/2023;23:08:03;UTC;0;0;0;;;;;;;;
0FBSJ31E95H8Z183QZZ6GVJXR4;2560;2554803;19/07/2023;23:10:25;UTC;0;0;0;;;;;;;;
0FBSJ4CJZ395VJV8J7APF991R6;2304;2554803;19/07/2023;23:12:47;UTC;0;0;0;;;;;;;;
0FBSJ5QYD5Q15CS22XTWP3R4KJ;17;2554803;19/07/2023;23:15:09;UTC;0;0;0;;;;;;;;
0FBSJ7369FASAQMG70VW1BHKPD;12;2554803;19/07/2023;23:17:30;UTC;0;0;0;;;;;;;;
0FBSJ8EGD8MJNEXPVE0TW1JWSR;2048;2554803;19/07/2023;23:19:52;UTC;0;0;0;;;;;;;;
0FBSJ9SPDY1PMFGCYPFTKB9VD5;2626;2554803;19/07/2023;23:22:14;UTC;0;0;0;;;;;;;;
0FBSJB54JKZT1698ZQ06NSV9DT;11;2554803;19/07/2023;23:24:36;UTC;0;0;0;;;;;;;;
0FBSJCGAE9T18JP4C74WGD4H4Z;9;2554803;19/07/2023;23:26:58;UTC;0;0;0;;;;;;;;
0FBT29QB06HKEKT2QT3SR0TH3G;0;2554803;20/07/2023;14:16:53;UTC;0;0;0;;;;;;;;
0FBT2B2MTE40QM2TXV8V38GFDF;2;2554803;20/07/2023;14:19:15;UTC;0;0;0;;;;;;;;
0FBT2CDTNG0FNN62PNE4BGBPXM;11;2554803;20/07/2023;14:21:37;UTC;0;0;0;;;;;;;;
0FBT2DS4SJRJ1JKV9A755VY1HA;23;2554803;20/07/2023;14:23:59;UTC;0;0;0;;;;;;;;
0FBT2F4APM20KC6KGTQTBAMSVV;20;2554803;20/07/2023;14:26:20;UTC;0;0;0;;;;;;;;
0FBT2GFERQA1N6Q2NTGNTPJB4G;26;2554803;20/07/2023;14:28:41;UTC;0;0;0;;;;;;;;
0FBT2HTJWVV2KHYSS3HHTJRR6V;27;2554803;20/07/2023;14:31:03;UTC;0;0;0;;;;;;;;
0FBT2K5RYRVDHDHPJMQQH0YN1X;21;2554803;20/07/2023;14:33:24;UTC;0;0;0;;;;;;;;
0FBT2MH0TMMSX9AN719G10G5B8;19;2554803;20/07/2023;14:35:46;UTC;0;0;0;;;;;;;;
0FBT2NWD86K4W9TH7F7WEMTGXR;21;2554803;20/07/2023;14:38:08;UTC;0;0;0;;;;;;;;
0FBT2Q7Q3D0GRMAWZ7EFP388SY;21;2554803;20/07/2023;14:40:30;UTC;0;0;0;;;;;;;;
0FBT2RJTR9R4EB21PQMB9W3S6S;18;2554803;20/07/2023;14:42:51;UTC;0;0;0;;;;;;;;
0FBT2SY7BMWA0053R7CC2HVFPR;13;2554803;20/07/2023;14:45:13;UTC;0;0;0;;;;;;;;
0FBT2V9F40FZP185A9D7F0N6W9;15;2554803;20/07/2023;14:47:35;UTC;0;0;0;;;;;;;;
0FBT2WMMS9FWVQTE8RG9GTXFBS;15;2554803;20/07/2023;14:49:57;UTC;0;0;0;;;;;;;;
0FBT2XZTYAS7DWY4ZM2B9V7DFV;10;2554803;20/07/2023;14:52:18;UTC;0;0;0;;;;;;;;
0FBT2ZAZJ4DH9X3R9XTWYDGDSD;11;2554803;20/07/2023;14:54:40;UTC;0;0;0;;;;;;;;
0FBT30P2R05SAX22H7FTWWERMT;12;2554803;20/07/2023;14:57:01;UTC;0;0;0;;;;;;;;
0FBT321B5Z57DN1B95FQP4VWMR;12;2554803;20/07/2023;14:59:23;UTC;0;0;0;;;;;;;;
0FBT33CJRG5C34VC0Y9VYKFRAC;15;2554803;20/07/2023;15:01:44;UTC;0;0;0;;;;;;;;
0FBT34QV1BTJ1335Q4R736TDKY;11;2554803;20/07/2023;15:04:06;UTC;0;0;0;;;;;;;;
0FBT3633H7RQK9WD0A0KP6GTFH;7;2554803;20/07/2023;15:06:28;UTC;0;0;0;;;;;;;;
0FBT37ECZ1BD721DMA2T9FEBPZ;7;2554803;20/07/2023;15:08:50;UTC;0;0;0;;;;;;;;
0FBT38T1SRGXB0EAZQYYXE9KTR;6;2554803;20/07/2023;15:11:13;UTC;0;0;0;;;;;;;;
0FBT3A592YQZ20FCFBAKA7MTX0;11;2554803;20/07/2023;15:13:34;UTC;0;0;0;;;;;;;;
0FBT3BGJSKT2RBAAV9Q5N7GW8X;15;2554803;20/07/2023;15:15:56;UTC;0;0;0;;;;;;;;
0FBT3CW02HSJVWXT2W1TA5PFCJ;5120;2554803;20/07/2023;15:18:18;UTC;0;0;0;;;;;;;;
0FBT3E792NF5ABNWZEWFTM033F;7;2554803;20/07/2023;15:20:40;UTC;0;0;0;;;;;;;;
0FBT3FJKST2P62DV8J7DATK7MA;2816;2554803;20/07/2023;15:23:02;UTC;0;0;0;;;;;;;;
0FBT3GXZ71DKMTB5T4T2FJSA42;6;2554803;20/07/2023;15:25:24;UTC;0;0;0;;;;;;;;
0FBT3J979SDWV6N6PRB8AC5AZ6;5120;2554803;20/07/2023;15:27:46;UTC;0;0;0;;;;;;;;
0FBT3KMD1ZMJ4BMYWSDD1EB5Y7;5;2554803;20/07/2023;15:30:08;UTC;0;0;0;;;;;;;;
0FBT3MZNFPGTS7B5WS7GXQ11CV;1536;2554803;20/07/2023;15:32:29;UTC;0;0;0;;;;;;;;
0FBT3PAWSWA5RDPRW5Q7V2QMBV;14;2554803;20/07/2023;15:34:51;UTC;0;0;0;;;;;;;;
0FBT3QP9B2WV9B17QYD00N4ZBG;5120;2554803;20/07/2023;15:37:13;UTC;0;0;0;;;;;;;;
0FBT3S248GYJDHCVF6214DMERT;13;2554803;20/07/2023;15:39:37;UTC;0;0;0;;;;;;;;
0FBT3TDZNY523JG0BDNC2PH66W;2560;2554803;20/07/2023;15:42:01;UTC;0;0;0;;;;;;;;
0FBT3VS8ZF4SXV2ATQCVT59HHN;10;2554803;20/07/2023;15:44:22;UTC;0;0;0;;;;;;;;
0FBT3Z5AHAT2KH9JZGYQFCQ6JC;0;2554803;20/07/2023;15:50:16;UTC;0;0;0;;;;;;;;
0FBT40H769GE3BYQA6BAH4M85V;1792;2554803;20/07/2023;15:52:40;UTC;0;0;0;;;;;;;;
0FBT41WDN8N1YC5A906V7K73XF;14;2554803;20/07/2023;15:55:02;UTC;0;0;0;;;;;;;;
0FBT437Q5ZXYMCE9NHES3A11YZ;5120;2554803;20/07/2023;15:57:24;UTC;0;0;0;;;;;;;;
0FBT44K8WQ1NVRSK0JFSYFP6MP;10;2554803;20/07/2023;15:59:46;UTC;0;0;0;;;;;;;;
0FBT45YHCWGX51X0RQRDHQ52GT;3072;2554803;20/07/2023;16:02:08;UTC;0;0;0;;;;;;;;
0FBT479VZKB3Y850QTJGRF3SRJ;9;2554803;20/07/2023;16:04:30;UTC;0;0;0;;;;;;;;
0FBT47WGXSQTBC3N9C64MTX8PR;12;2554803;20/07/2023;16:05:31;UTC;0;0;0;;;;;;;;
0FBV2GJK56HSBJYS19CD3XBQ0M;0;2554803;21/07/2023;20:18:26;UTC;0;0;0;;;;;;;;
0FBV2HXS8FHMMKK2HCFZ7QPSXC;0;2554803;21/07/2023;20:20:47;UTC;0;0;0;;;;;;;;
0FBV2K9B2056M9K5A6ZHGK0NJ4;4;2554803;21/07/2023;20:23:10;UTC;0;0;0;;;;;;;;
0FBV2MMN4Z0MGZBXGWP9QSCZ90;23;2554803;21/07/2023;20:25:32;UTC;0;0;0;;;;;;;;
0FBV2P0K87RBD5DVCZ0QN3J9B0;21;2554803;21/07/2023;20:27:56;UTC;0;0;0;;;;;;;;
0FBV2QBXARC7M9N0ANCTFHTSC6;20;2554803;21/07/2023;20:30:18;UTC;0;0;0;;;;;;;;
0FBV2RQ982K89EV79EW72P2W41;21;2554803;21/07/2023;20:32:40;UTC;0;0;0;;;;;;;;
0FBV2T2Y09PMNW97M437H010NM;17;2554803;21/07/2023;20:35:03;UTC;0;0;0;;;;;;;;
0FBV2VE3CSGSKHF1GCSMVDHKWF;17;2554803;21/07/2023;20:37:25;UTC;0;0;0;;;;;;;;
0FBV2WSF4H37Z76PCW3WHJTDBE;19;2554803;21/07/2023;20:39:47;UTC;0;0;0;;;;;;;;
0FBV2Y4N5W0GSK2PT7PFN6F3SB;19;2554803;21/07/2023;20:42:08;UTC;0;0;0;;;;;;;;
0FBV37MF8Z1HQ6P8SCWTYJKW68;18;2554803;21/07/2023;20:58:44;UTC;0;0;0;;;;;;;;
0FBV3ABS7YXCDJT7NDXKGPS3H6;19;2554803;21/07/2023;21:03:30;UTC;0;0;0;;;;;;;;
0FBV3D2XEK9DSYCKCVT9GMS13R;18;2554803;21/07/2023;21:08:15;UTC;0;0;0;;;;;;;;
0FBV3EE12D0T0DSBWMXX9XQJ39;18;2554803;21/07/2023;21:10:37;UTC;0;0;0;;;;;;;;
0FBV3H4HCXFZ21GVE437SE6Q06;16;2554803;21/07/2023;21:15:20;UTC;0;0;0;;;;;;;;
0FBWNFKHVG1JDG610H2V37YSPJ;0;2554803;23/07/2023;19:48:52;UTC;0;0;0;;;;;;;;
0FBWNGYNRV1KD6P1ABFVCHJR5T;1;2554803;23/07/2023;19:51:13;UTC;0;0;0;;;;;;;;
0FBWNJ9NQED8TXXYWY8TMMMZX8;4;2554803;23/07/2023;19:53:34;UTC;0;0;0;;;;;;;;
0FBWNKMQM22EYX17CR1GK4372M;6;2554803;23/07/2023;19:55:55;UTC;0;0;0;;;;;;;;
0FBWNMZR6BPY1VYTANTRXAENM8;6;2554803;23/07/2023;19:58:16;UTC;0;0;0;;;;;;;;
0FBWNPAWYECGY95GFPKSGAAXP3;5;2554803;23/07/2023;20:00:37;UTC;0;0;0;;;;;;;;
0FBWNQNZ3ES108PWBH6WRF1EX0;5;2554803;23/07/2023;20:02:59;UTC;0;0;0;;;;;;;;
0FBWNS0ZW8MYF4T52YPZYDE4S6;5;2554803;23/07/2023;20:05:19;UTC;0;0;0;;;;;;;;
0FBWNSQ2Y1ZA484HRBW41VWDXR;4;2554803;23/07/2023;20:06:32;UTC;0;0;0;;;;;;;;
0FBWNV28X3RKRAVJ16YT5SAAM8;4;2554803;23/07/2023;20:08:53;UTC;0;0;0;;;;;;;;
0FBWNWDE04Q4VNCWF25R4JPF33;4;2554803;23/07/2023;20:11:15;UTC;0;0;0;;;;;;;;
0FBWNXRK2DNFKNDQW84D30XAPB;4;2554803;23/07/2023;20:13:36;UTC;0;0;0;;;;;;;;
0FBWNZ3P18CBKAYMXNRH5G6N2A;4;2554803;23/07/2023;20:15:57;UTC;0;0;0;;;;;;;;
0FBWP0EV1Q4NT7DF6QMVBBQMGD;5;2554803;23/07/2023;20:18:19;UTC;0;0;0;;;;;;;;
0FBWP1SVXN97YM4HKEFPHYT6ST;5;2554803;23/07/2023;20:20:40;UTC;0;0;0;;;;;;;;
0FBWP34Y25SQZZ687MRRMHZCAG;5;2554803;23/07/2023;20:23:01;UTC;0;0;0;;;;;;;;
0FBWP4FYY948TW4A3JFFEZ5SGZ;4;2554803;23/07/2023;20:25:22;UTC;0;0;0;;;;;;;;
0FBWP5V35ZY43T2E573Q6K5E46;4;2554803;23/07/2023;20:27:43;UTC;0;0;0;;;;;;;;
0FBWP76686J8RG7BTM8JSJ3HP5;4;2554803;23/07/2023;20:30:05;UTC;0;0;0;;;;;;;;
0FBWP8H86MZCXYKK8PX81CXCPB;5;2554803;23/07/2023;20:32:26;UTC;0;0;0;;;;;;;;
0FBWP9W96AHVQMDXX8H9NZXVTH;5;2554803;23/07/2023;20:34:47;UTC;0;0;0;;;;;;;;
0FBWPB7B5XSFN4YBP9D8X02V5Z;4;2554803;23/07/2023;20:37:08;UTC;0;0;0;;;;;;;;
0FBWPCJC1GP4BW2QV5N2Q0DZ7N;4;2554803;23/07/2023;20:39:29;UTC;0;0;0;;;;;;;;
0FBWPDXD1PYFXQ6GC06CWY85E5;5;2554803;23/07/2023;20:41:50;UTC;0;0;0;;;;;;;;
0FBWPF8M6JHYEBRE4285MXTJDX;4;2554803;23/07/2023;20:44:11;UTC;0;0;0;;;;;;;;
0FBWPGKM4KBABGF6ZWHJBEAHB9;5;2554803;23/07/2023;20:46:32;UTC;0;0;0;;;;;;;;
0FBWPHYTMKPMT1HAYADYW5N1Z5;5;2554803;23/07/2023;20:48:54;UTC;0;0;0;;;;;;;;
0FBWPK9V4A2AX2Y4ZF5GXDYW93;5;2554803;23/07/2023;20:51:15;UTC;0;0;0;;;;;;;;
0FBWPMMWCQ4YWK9FRE0PB14BCZ;4;2554803;23/07/2023;20:53:36;UTC;0;0;0;;;;;;;;
0FBWPNZV7W7QMDTFCQ0884M5BJ;4;2554803;23/07/2023;20:55:57;UTC;0;0;0;;;;;;;;
0FBWPQAX62KN88G72TBZ6NPC4V;4;2554803;23/07/2023;20:58:18;UTC;0;0;0;;;;;;;;
0FBWPRNX8P2ZYSE4GGGX9A8ER1;4;2554803;23/07/2023;21:00:39;UTC;0;0;0;;;;;;;;
0FBWPT16E2TNJKP974GZ0X5T89;5;2554803;23/07/2023;21:03:00;UTC;0;0;0;;;;;;;;
0FBWPVCAA853KCJGKD49ZPAV0E;5;2554803;23/07/2023;21:05:22;UTC;0;0;0;;;;;;;;
0FBWPWQEDDDVHE92ECMR1XVPVQ;5;2554803;23/07/2023;21:07:43;UTC;0;0;0;;;;;;;;
0FBWPY2FJ4QAM98AAXZYHY83SM;5;2554803;23/07/2023;21:10:04;UTC;0;0;0;;;;;;;;
0FBWPZDHHM3093EN74MJF4CF34;6;2554803;23/07/2023;21:12:25;UTC;0;0;0;;;;;;;;
0FBWQ0RJBDQQ2CJTRJQ9WQXZCF;5;2554803;23/07/2023;21:14:46;UTC;0;0;0;;;;;;;;
0FBWQ23KDP7S32NZQP1J9EAJ6N;5;2554803;23/07/2023;21:17:07;UTC;0;0;0;;;;;;;;
0FBWQ3F87C8SFT2B9VXJT44XJ2;6;2554803;23/07/2023;21:19:30;UTC;0;0;0;;;;;;;;
0FBWQ4T9N16QGJFQ4B8B21TXNW;6;2554803;23/07/2023;21:21:51;UTC;0;0;0;;;;;;;;
0FBWQ65ADD0W3ETQ8VKSJF5DSA;7;2554803;23/07/2023;21:24:12;UTC;0;0;0;;;;;;;;
0FBWQ7GCF6SJWJ0EQ5P4Z5S4JN;7;2554803;23/07/2023;21:26:33;UTC;0;0;0;;;;;;;;
0FBWQ8W5HKR2J13Z9QQTAANEEP;7;2554803;23/07/2023;21:28:57;UTC;0;0;0;;;;;;;;
0FBWQA75S7T1JX4VPG9MHEMV0G;5;2554803;23/07/2023;21:31:18;UTC;0;0;0;;;;;;;;
0FBWQBJ7HGRR2FMV7KM5FYC2CP;6;2554803;23/07/2023;21:33:39;UTC;0;0;0;;;;;;;;
0FBWQCX7M02CKMZYTMBCFWBZXH;6;2554803;23/07/2023;21:36:00;UTC;0;0;0;;;;;;;;
0FBWQE8CJ2ZC9H6KRQ2HGMWZ5S;5;2554803;23/07/2023;21:38:21;UTC;0;0;0;;;;;;;;
0FBWQFKEHAQW1FD902C86FXK0N;6;2554803;23/07/2023;21:40:42;UTC;0;0;0;;;;;;;;
0FBWQGYG7M459SADM74F156JHC;6;2554803;23/07/2023;21:43:03;UTC;0;0;0;;;;;;;;
0FBWQJ9GQ9K8R99SNQDE3S7R58;6;2554803;23/07/2023;21:45:24;UTC;0;0;0;;;;;;;;
0FBWQKMJ40VKBJ76M1F71K1DJ4;6;2554803;23/07/2023;21:47:45;UTC;0;0;0;;;;;;;;
0FBWQMZKYBN2YB183R8M8SE1KC;5;2554803;23/07/2023;21:50:06;UTC;0;0;0;;;;;;;;
0FBWQPAMZT9S66M5C0HQX7MC6Q;5;2554803;23/07/2023;21:52:27;UTC;0;0;0;;;;;;;;
0FBWQQNPN87WCR5HCKJ7EJ23B0;6;2554803;23/07/2023;21:54:49;UTC;0;0;0;;;;;;;;
0FBWQS0VJZG2AZBSYPYCJS3WXR;6;2554803;23/07/2023;21:57:10;UTC;0;0;0;;;;;;;;
0FBWQTBW263T517SP7JCAA3VTX;6;2554803;23/07/2023;21:59:31;UTC;0;0;0;;;;;;;;
0FBWQVPYNKMHBS37A51JQQNZ6F;6;2554803;23/07/2023;22:01:52;UTC;0;0;0;;;;;;;;
0FBWQX26R31DF0BYHFP7XGTKKE;6;2554803;23/07/2023;22:04:14;UTC;0;0;0;;;;;;;;
0FBWQYD67C1E39XEWKHEVT1DKA;6;2554803;23/07/2023;22:06:35;UTC;0;0;0;;;;;;;;
0FBWQZR7SH6GWRV8D78HHD129K;5;2554803;23/07/2023;22:08:56;UTC;0;0;0;;;;;;;;
0FBWR13FWT2J47703GS20BHEG6;5;2554803;23/07/2023;22:11:17;UTC;0;0;0;;;;;;;;
0FBWR2EGYMRMWJ7SHWVX7TVH8D;5;2554803;23/07/2023;22:13:38;UTC;0;0;0;;;;;;;;
0FBWR3SKXQ3514BEW8V5WXR98T;5;2554803;23/07/2023;22:16:00;UTC;0;0;0;;;;;;;;
0FBWR54MNY7XFTEGT78JWNX9NS;6;2554803;23/07/2023;22:18:21;UTC;0;0;0;;;;;;;;
0FBWR6FNTHENZKX5PVG502WGPJ;6;2554803;23/07/2023;22:20:42;UTC;0;0;0;;;;;;;;
0FBWR7TPSKAECGX4C149JARCTK;5;2554803;23/07/2023;22:23:03;UTC;0;0;0;;;;;;;;
0FBWR95PSTKA7K3EZ1M1FVXAQP;7;2554803;23/07/2023;22:25:24;UTC;0;0;0;;;;;;;;
0FBWRAGQSMF805P3FCSA8JVPPG;7;2554803;23/07/2023;22:27:45;UTC;0;0;0;;;;;;;;
0FBWRBVSVXZVHMBQ25813SP506;5;2554803;23/07/2023;22:30:06;UTC;0;0;0;;;;;;;;
0FBWRD6YWE63BNQ6Z4XS1T5AZY;16973;2554803;23/07/2023;22:32:27;UTC;0;0;0;;;;;;;;
0FBWREJ03NM7HER46G20G9MNK8;6;2554803;23/07/2023;22:34:48;UTC;0;0;0;;;;;;;;
0FBWRFX28Q9RTK44KXJXF2VA51;6;2554803;23/07/2023;22:37:09;UTC;0;0;0;;;;;;;;
0FBWRH82SWSYK97MBVNAZNPSF2;16973;2554803;23/07/2023;22:39:30;UTC;0;0;0;;;;;;;;
0FBWRJK45A99928XD4GJ1KYHQ6;6;2554803;23/07/2023;22:41:51;UTC;0;0;0;;;;;;;;
0FBWRKY68VKJ297ADGHCZQBYF3;4;2554803;23/07/2023;22:44:12;UTC;0;0;0;;;;;;;;
0FBWRN972QD79JADAPTKSAW1AJ;16973;2554803;23/07/2023;22:46:33;UTC;0;0;0;;;;;;;;
0FBWRPM82QGW1Q3HCPD078R46V;6;2554803;23/07/2023;22:48:54;UTC;0;0;0;;;;;;;;
0FBWRQZ9ZRJ0C7PAQJ9SKGJHH2;5;2554803;23/07/2023;22:51:15;UTC;0;0;0;;;;;;;;
0FBWSRJYDTB0WJKCHG3Y7J210W;0;2554803;23/07/2023;23:48:15;UTC;0;0;0;;;;;;;;
0FBWSSY3D23BZJ6E2ET0YK40VJ;1;2554803;23/07/2023;23:50:37;UTC;0;0;0;;;;;;;;
0FBWSV94F9HEK023Y22765HDQ7;5;2554803;23/07/2023;23:52:58;UTC;0;0;0;;;;;;;;
0FBWSWM6F621GJH9R4BMYTY6ZC;5;2554803;23/07/2023;23:55:19;UTC;0;0;0;;;;;;;;
