id,value,feed_id,created_at,lat,lon,ele;;;;;;;;;;;;;;;;;
0FBSG8V6TTFDCXBPFT2VQJZQ2D;6;2554801;19/07/2023;21:28:43;UTC;0;0;0;;;;;;;;;
0FBSGA72T25QK13Y91PFN3PEBZ;7;2554801;19/07/2023;21:31:07;UTC;0;0;0;;;;;;;;;
0FBSGBJEN1J8DMFXFJ1D6X3A9E;6;2554801;19/07/2023;21:33:29;UTC;0;0;0;;;;;;;;;
0FBSGCXP5G8YAEN6N46JSYVSE0;6;2554801;19/07/2023;21:35:51;UTC;0;0;0;;;;;;;;;
0FBSGE8SMMCG9WQFH75KJ18H4R;6;2554801;19/07/2023;21:38:12;UTC;0;0;0;;;;;;;;;
0FBSGFM2KWF8K3W8H3249SJB7E;6;2554801;19/07/2023;21:40:34;UTC;0;0;0;;;;;;;;;
0FBSGGZE8JKRTAPSVV9BS44PQN;6;2554801;19/07/2023;21:42:56;UTC;0;0;0;;;;;;;;;
0FBSGJARD0T7AC4ZVXJ60ECYRA;6;2554801;19/07/2023;21:45:18;UTC;0;0;0;;;;;;;;;
0FBSGKNT8C1741455J768FZYJJ;1024;2554801;19/07/2023;21:47:39;UTC;0;0;0;;;;;;;;;
0FBSGN12HMES6R70W41AGWHVP9;7;2554801;19/07/2023;21:50:01;UTC;0;0;0;;;;;;;;;
0FBSGPCCBM33MR24JJSKDAVBN2;5;2554801;19/07/2023;21:52:22;UTC;0;0;0;;;;;;;;;
0FBSGQQMACBK511A64NNYBSXP3;5120;2554801;19/07/2023;21:54:44;UTC;0;0;0;;;;;;;;;
0FBSGS2YAJEM9P9DSPW3F7RW8Z;1024;2554801;19/07/2023;21:57:06;UTC;0;0;0;;;;;;;;;
0FBSGTEA7JGWGBPJTP6SJE6CQR;5;2554801;19/07/2023;21:59:28;UTC;0;0;0;;;;;;;;;
0FBSGVSM7WNE6MTDNXM9H04TKW;6;2554801;19/07/2023;22:01:50;UTC;0;0;0;;;;;;;;;
0FBSGX4TFC6ZG08H81479JSQ3K;5120;2554801;19/07/2023;22:04:12;UTC;0;0;0;;;;;;;;;
0FBSGYG0M9904VZ8CNGQ0MSNCS;1024;2554801;19/07/2023;22:06:33;UTC;0;0;0;;;;;;;;;
0FBSGZVH3CMWE1R9BJ1G9B6DTM;5;2554801;19/07/2023;22:08:56;UTC;0;0;0;;;;;;;;;
0FBSH16P33JA8706F6N0BRM9MC;6;2554801;19/07/2023;22:11:17;UTC;0;0;0;;;;;;;;;
0FBSH2J0A7JN7H98FZTFEJN7S4;5120;2554801;19/07/2023;22:13:39;UTC;0;0;0;;;;;;;;;
0FBSH3X6A641D8CEVZ1BXY0A0Y;1024;2554801;19/07/2023;22:16:01;UTC;0;0;0;;;;;;;;;
0FBSH58E0PG72ASVW2XSZDWSPT;7;2554801;19/07/2023;22:18:22;UTC;0;0;0;;;;;;;;;
0FBSH6KRHR9X0788Q8Z0D0EY4Z;6;2554801;19/07/2023;22:20:44;UTC;0;0;0;;;;;;;;;
0FBSH7Z7162M6KEJAP98C5QFZQ;5120;2554801;19/07/2023;22:23:07;UTC;0;0;0;;;;;;;;;
0FBSH9ACE9N3CTQYPPH6S4WGZ1;1280;2554801;19/07/2023;22:25:28;UTC;0;0;0;;;;;;;;;
0FBSHAP6A2SMG9PNXQ439VQ8WT;5;2554801;19/07/2023;22:27:52;UTC;0;0;0;;;;;;;;;
0FBSHC1CAA0X58ME9PKRT0HHQ5;6;2554801;19/07/2023;22:30:13;UTC;0;0;0;;;;;;;;;
0FBSHDCMHB9YZJ7SSQP1NARBDS;5120;2554801;19/07/2023;22:32:35;UTC;0;0;0;;;;;;;;;
0FBSHER8J5E9ZW1RQ0RTVBQQ5E;1024;2554801;19/07/2023;22:34:58;UTC;0;0;0;;;;;;;;;
0FBSHG3PHJCXW25Z5EVKMEJMWH;6;2554801;19/07/2023;22:37:20;UTC;0;0;0;;;;;;;;;
0FBSHHF2JXPV26E8Y0FFMSQGC9;6;2554801;19/07/2023;22:39:42;UTC;0;0;0;;;;;;;;;
0FBSHJTJTWYTD1KZ4FF4K4F90Q;5120;2554801;19/07/2023;22:42:05;UTC;0;0;0;;;;;;;;;
0FBSHM5V2WD531PTNMBKXP9MEJ;1280;2554801;19/07/2023;22:44:27;UTC;0;0;0;;;;;;;;;
0FBSHNHCJG4WAH9629DJPHQ9FJ;6;2554801;19/07/2023;22:46:49;UTC;0;0;0;;;;;;;;;
0FBSHPWG8DNF4Y419KFT35AKJB;6;2554801;19/07/2023;22:49:11;UTC;0;0;0;;;;;;;;;
0FBSHR7M68ZGD0K4F5GGF1QXJ8;5120;2554801;19/07/2023;22:51:32;UTC;0;0;0;;;;;;;;;
0FBSHSJRCWNMPV3SVQZENKVJAW;1280;2554801;19/07/2023;22:53:53;UTC;0;0;0;;;;;;;;;
0FBSHTY2KM8E355N78G6Z75VVH;7;2554801;19/07/2023;22:56:15;UTC;0;0;0;;;;;;;;;
0FBSHW9CPKHGQJQ2VT11RFDSSM;8;2554801;19/07/2023;22:58:37;UTC;0;0;0;;;;;;;;;
0FBSHXMPAA29539CTEK013CHFP;5120;2554801;19/07/2023;23:00:59;UTC;0;0;0;;;;;;;;;
0FBSHYZT8FDD100T1V155GGE4R;4352;2554801;19/07/2023;23:03:20;UTC;0;0;0;;;;;;;;;
0FBSJ0B0DAHVRV50CZRXEBA46S;16;2554801;19/07/2023;23:05:42;UTC;0;0;0;;;;;;;;;
0FBSJ1P68A4YXQ3ZSNVG2ET3GP;11;2554801;19/07/2023;23:08:03;UTC;0;0;0;;;;;;;;;
0FBSJ31E9HBB2GFGX3YTJJ6KFA;5120;2554801;19/07/2023;23:10:25;UTC;0;0;0;;;;;;;;;
0FBSJ4CJWAH0Z1842JR51KX2R9;1792;2554801;19/07/2023;23:12:47;UTC;0;0;0;;;;;;;;;
0FBSJ5QYCREHRPC4WW9XMTT3P6;15;2554801;19/07/2023;23:15:09;UTC;0;0;0;;;;;;;;;
0FBSJ736ACSZ4AHNE33VXRT0X0;11;2554801;19/07/2023;23:17:30;UTC;0;0;0;;;;;;;;;
0FBSJ8EG8QJ8KKBJ8XH4X352PA;5120;2554801;19/07/2023;23:19:52;UTC;0;0;0;;;;;;;;;
0FBSJ9SPD808XFRKG402X2C95H;10754;2554801;19/07/2023;23:22:14;UTC;0;0;0;;;;;;;;;
0FBSJB547FKTPGGKVF7HFR9H8E;10;2554801;19/07/2023;23:24:36;UTC;0;0;0;;;;;;;;;
0FBSJCGAGM12EQ6GAJ9BRXPZDV;8;2554801;19/07/2023;23:26:58;UTC;0;0;0;;;;;;;;;
0FBT29QASZFCP8NN34RP2PPT1J;0;2554801;20/07/2023;14:16:53;UTC;0;0;0;;;;;;;;;
0FBT2B2N0ZP8KET93N9GRHK05A;2;2554801;20/07/2023;14:19:15;UTC;0;0;0;;;;;;;;;
0FBT2CDTP1602BGNZGHQYWZBS7;9;2554801;20/07/2023;14:21:37;UTC;0;0;0;;;;;;;;;
0FBT2DS4QZP0MTKDJD90J8SGN7;21;2554801;20/07/2023;14:23:59;UTC;0;0;0;;;;;;;;;
0FBT2F4ART4WVA5V320NFRGD20;18;2554801;20/07/2023;14:26:20;UTC;0;0;0;;;;;;;;;
0FBT2GFEW4S1QMTMCBSB29WPS3;23;2554801;20/07/2023;14:28:41;UTC;0;0;0;;;;;;;;;
0FBT2HTJXAB8RJ9GFRDJXKGSCF;24;2554801;20/07/2023;14:31:03;UTC;0;0;0;;;;;;;;;
0FBT2K5S1XJWPPZ4D8E2X1FPM5;19;2554801;20/07/2023;14:33:24;UTC;0;0;0;;;;;;;;;
0FBT2MH0TNJYY5NH6K1818TVVW;17;2554801;20/07/2023;14:35:46;UTC;0;0;0;;;;;;;;;
0FBT2NWD7W9R1Q779R8WGCKG5E;19;2554801;20/07/2023;14:38:08;UTC;0;0;0;;;;;;;;;
0FBT2Q7Q33065GS8DPDEBDE4QC;19;2554801;20/07/2023;14:40:30;UTC;0;0;0;;;;;;;;;
0FBT2RJTRTAESHH58ZN68YD90E;16;2554801;20/07/2023;14:42:51;UTC;0;0;0;;;;;;;;;
0FBT2SY7FV8GV299RS6R45KRWD;12;2554801;20/07/2023;14:45:14;UTC;0;0;0;;;;;;;;;
0FBT2V9F3RF69BGQRAZ4CPRA9B;14;2554801;20/07/2023;14:47:35;UTC;0;0;0;;;;;;;;;
0FBT2WMMS6WE9Z54QAHT5YRV6P;14;2554801;20/07/2023;14:49:57;UTC;0;0;0;;;;;;;;;
0FBT2XZV512JY5AV0G1GFWA4KZ;9;2554801;20/07/2023;14:52:18;UTC;0;0;0;;;;;;;;;
0FBT2ZAZMEDS0E0WEFM121VZ19;10;2554801;20/07/2023;14:54:40;UTC;0;0;0;;;;;;;;;
0FBT30P2PZNFFRM44SAB9K7059;11;2554801;20/07/2023;14:57:01;UTC;0;0;0;;;;;;;;;
0FBT321B33E5ZJPRGVA6NZ90SM;11;2554801;20/07/2023;14:59:23;UTC;0;0;0;;;;;;;;;
0FBT33CJSF5KXFJ50AMCJB25J9;14;2554801;20/07/2023;15:01:44;UTC;0;0;0;;;;;;;;;
0FBT34QV0BVJ8QC60V10NK7PW3;10;2554801;20/07/2023;15:04:06;UTC;0;0;0;;;;;;;;;
0FBT3633KTK8CSQ9GGCXPRBCTW;7;2554801;20/07/2023;15:06:28;UTC;0;0;0;;;;;;;;;
0FBT37ECXX8R4PHDQD2M2HT11X;7;2554801;20/07/2023;15:08:50;UTC;0;0;0;;;;;;;;;
0FBT38T1X60WF77HFG6JT6DJTJ;6;2554801;20/07/2023;15:11:13;UTC;0;0;0;;;;;;;;;
0FBT3A5968C3V2Z5894VTGPENT;10;2554801;20/07/2023;15:13:34;UTC;0;0;0;;;;;;;;;
0FBT3BGJWGXP6AG8GD4SRTCFSN;14;2554801;20/07/2023;15:15:56;UTC;0;0;0;;;;;;;;;
0FBT3CVZJD92KBRCK51HZ7S5C1;19712;2554801;20/07/2023;15:18:18;UTC;0;0;0;;;;;;;;;
0FBT3E79B1K6HQ02XEP8S6R72B;7;2554801;20/07/2023;15:20:40;UTC;0;0;0;;;;;;;;;
0FBT3FJKV8HEG7NNGJV04FZNTE;2560;2554801;20/07/2023;15:23:02;UTC;0;0;0;;;;;;;;;
0FBT3GXZ6KRDV67ST75ZFNYRAF;6;2554801;20/07/2023;15:25:24;UTC;0;0;0;;;;;;;;;
0FBT3J979NZ5013MKK5W4XZG07;19712;2554801;20/07/2023;15:27:46;UTC;0;0;0;;;;;;;;;
0FBT3KMD7ZJCCJRQFEWHVEM7HG;5;2554801;20/07/2023;15:30:08;UTC;0;0;0;;;;;;;;;
0FBT3MZN66X5GHCPWYT5BVDH1V;1536;2554801;20/07/2023;15:32:29;UTC;0;0;0;;;;;;;;;
0FBT3PAX03WG54BJHCNN074RXS;13;2554801;20/07/2023;15:34:51;UTC;0;0;0;;;;;;;;;
0FBT3QP9D59F6BGBJ0G5XQNW64;19712;2554801;20/07/2023;15:37:13;UTC;0;0;0;;;;;;;;;
0FBT3S24FQM3AAHBT35HA1QMY0;12;2554801;20/07/2023;15:39:37;UTC;0;0;0;;;;;;;;;
0FBT3TDZWKJW04463HEB5Q8BDB;2304;2554801;20/07/2023;15:42:01;UTC;0;0;0;;;;;;;;;
0FBT3VS92BJY6Q83CSS74SE2FC;9;2554801;20/07/2023;15:44:22;UTC;0;0;0;;;;;;;;;
0FBT3Z5AWYEB3FVVRES95RXZWS;0;2554801;20/07/2023;15:50:17;UTC;0;0;0;;;;;;;;;
0FBT40H79RRWJ9MAX275BPKZVM;1792;2554801;20/07/2023;15:52:40;UTC;0;0;0;;;;;;;;;
0FBT41WDQ8FBW4V4W1Y49ZYN5X;13;2554801;20/07/2023;15:55:02;UTC;0;0;0;;;;;;;;;
0FBT437PZK2CNX89HX6EKSQZDS;19712;2554801;20/07/2023;15:57:24;UTC;0;0;0;;;;;;;;;
0FBT44K8WKPWDKFF61P5PHQT46;9;2554801;20/07/2023;15:59:46;UTC;0;0;0;;;;;;;;;
0FBT45YHCDEDQ7P3XRVBJC27BV;2816;2554801;20/07/2023;16:02:08;UTC;0;0;0;;;;;;;;;
0FBT479WF91QCVEVVTF08D40J8;8;2554801;20/07/2023;16:04:30;UTC;0;0;0;;;;;;;;;
0FBT47WH5RVMCY5ZYP75H9VTMC;11;2554801;20/07/2023;16:05:31;UTC;0;0;0;;;;;;;;;
0FBV2GJKD8BYVP79ES1QW7ZK3B;0;2554801;21/07/2023;20:18:26;UTC;0;0;0;;;;;;;;;
0FBV2HXS7H1GBZ84FF3KGNRZY5;0;2554801;21/07/2023;20:20:47;UTC;0;0;0;;;;;;;;;
0FBV2K9B48WC2SFTK1KRHBHQNK;4;2554801;21/07/2023;20:23:10;UTC;0;0;0;;;;;;;;;
0FBV2MMN6STHVH4ZZG20S0HVRP;20;2554801;21/07/2023;20:25:32;UTC;0;0;0;;;;;;;;;
0FBV2P0K7KH38F9YNPDKNQWJHN;17;2554801;21/07/2023;20:27:56;UTC;0;0;0;;;;;;;;;
0FBV2QBXKTFF487AHHM2AMKVP1;18;2554801;21/07/2023;20:30:18;UTC;0;0;0;;;;;;;;;
0FBV2RQ9739ZP8TT65RH8KJR18;18;2554801;21/07/2023;20:32:40;UTC;0;0;0;;;;;;;;;
0FBV2T2Y06TTXD1PHP7B95H0TW;15;2554801;21/07/2023;20:35:03;UTC;0;0;0;;;;;;;;;
0FBV2VE3GGCVJ9S2MX6FYXXCDK;15;2554801;21/07/2023;20:37:25;UTC;0;0;0;;;;;;;;;
0FBV2WSF4TG5BN2T249YDNZBTW;17;2554801;21/07/2023;20:39:47;UTC;0;0;0;;;;;;;;;
0FBV2Y4NCM0ZA1XMXHDXP9P0K0;17;2554801;21/07/2023;20:42:08;UTC;0;0;0;;;;;;;;;
0FBV37MFB1X9SDF34JKSNDXMF7;16;2554801;21/07/2023;20:58:44;UTC;0;0;0;;;;;;;;;
0FBV3D2XBM0SS37X3Y0BTJBJS1;16;2554801;21/07/2023;21:08:15;UTC;0;0;0;;;;;;;;;
0FBV3EE125A5B2VAASNX4VT6R8;16;2554801;21/07/2023;21:10:37;UTC;0;0;0;;;;;;;;;
0FBV3H4HE66V50Z1W015DWJF01;14;2554801;21/07/2023;21:15:20;UTC;0;0;0;;;;;;;;;
0FBWNFKHTSG8HMPBJF3337V47D;0;2554801;23/07/2023;19:48:52;UTC;0;0;0;;;;;;;;;
0FBWNGYNST70ZHK7HQCMVHZY1P;1;2554801;23/07/2023;19:51:13;UTC;0;0;0;;;;;;;;;
0FBWNJ9NQPXNZVKN19C5H5X8Z7;4;2554801;23/07/2023;19:53:34;UTC;0;0;0;;;;;;;;;
0FBWNKMQPAC19E5XTHMZNSWF4E;6;2554801;23/07/2023;19:55:55;UTC;0;0;0;;;;;;;;;
0FBWNMZR69WX3QRQ597XMAXA1X;6;2554801;23/07/2023;19:58:16;UTC;0;0;0;;;;;;;;;
0FBWNPAX3J6W813H3JHXHVQ040;5;2554801;23/07/2023;20:00:37;UTC;0;0;0;;;;;;;;;
0FBWNQNZ0372HGPNWSCTQGDYV7;5;2554801;23/07/2023;20:02:58;UTC;0;0;0;;;;;;;;;
0FBWNS0ZXREVG0D03DZQQSBSZ8;5;2554801;23/07/2023;20:05:19;UTC;0;0;0;;;;;;;;;
0FBWNSQ2Y8JD3H5XFJP3DJJ892;4;2554801;23/07/2023;20:06:32;UTC;0;0;0;;;;;;;;;
0FBWNV28ZQS9YWMHSEM5RBGA1H;4;2554801;23/07/2023;20:08:53;UTC;0;0;0;;;;;;;;;
0FBWNWDDZW3Y8Q29V46E7S8B1K;4;2554801;23/07/2023;20:11:15;UTC;0;0;0;;;;;;;;;
0FBWNXRK4GDVNJBCPYJ3PDBAMB;4;2554801;23/07/2023;20:13:36;UTC;0;0;0;;;;;;;;;
0FBWNZ3P0FX9F4692J29QESSXJ;4;2554801;23/07/2023;20:15:57;UTC;0;0;0;;;;;;;;;
0FBWP0EV27QCNCN5J7Y35KMMWK;5;2554801;23/07/2023;20:18:19;UTC;0;0;0;;;;;;;;;
0FBWP1SW0EB7VNG7090DRM1D32;5;2554801;23/07/2023;20:20:40;UTC;0;0;0;;;;;;;;;
0FBWP34XZB4ATJTH534F1Q0QG5;5;2554801;23/07/2023;20:23:01;UTC;0;0;0;;;;;;;;;
0FBWP4FYXW1BFAMGWHQN18MY2R;4;2554801;23/07/2023;20:25:22;UTC;0;0;0;;;;;;;;;
0FBWP5V367NTFATS40T3XNBT2G;4;2554801;23/07/2023;20:27:43;UTC;0;0;0;;;;;;;;;
0FBWP766CYQPRPYQ5NMAT4H5CM;4;2554801;23/07/2023;20:30:05;UTC;0;0;0;;;;;;;;;
0FBWP8H84DX5PXAKYKP0YHPM7P;5;2554801;23/07/2023;20:32:26;UTC;0;0;0;;;;;;;;;
0FBWP9W98SN83YNP5M5S51AR2S;5;2554801;23/07/2023;20:34:47;UTC;0;0;0;;;;;;;;;
0FBWPB7B3PDQ9ZJT30RJVXER6F;4;2554801;23/07/2023;20:37:08;UTC;0;0;0;;;;;;;;;
0FBWPCJC2HBR3XXVGYWR1AP4KG;4;2554801;23/07/2023;20:39:29;UTC;0;0;0;;;;;;;;;
0FBWPDXD2WPG8R50BSSDQ0140C;5;2554801;23/07/2023;20:41:50;UTC;0;0;0;;;;;;;;;
0FBWPF8M6S1R99XFQ6F3624VZA;4;2554801;23/07/2023;20:44:11;UTC;0;0;0;;;;;;;;;
0FBWPGKM48KE7GA07T0BXZYQ94;5;2554801;23/07/2023;20:46:32;UTC;0;0;0;;;;;;;;;
0FBWPHYTJ8JJMXVMTYZK7XXPK4;5;2554801;23/07/2023;20:48:54;UTC;0;0;0;;;;;;;;;
0FBWPK9VABVZQZ6B766G3Z7FSW;5;2554801;23/07/2023;20:51:15;UTC;0;0;0;;;;;;;;;
0FBWPMMW67Y6NJ2AFXXZ5X2A24;4;2554801;23/07/2023;20:53:36;UTC;0;0;0;;;;;;;;;
0FBWPNZVG2F6HGXF5YT9451NDZ;4;2554801;23/07/2023;20:55:57;UTC;0;0;0;;;;;;;;;
0FBWPQAXC3YV1GBV47PH6QXMDH;4;2554801;23/07/2023;20:58:18;UTC;0;0;0;;;;;;;;;
0FBWPRNXCBVGGZZXRDEYVZ1Z0W;4;2554801;23/07/2023;21:00:39;UTC;0;0;0;;;;;;;;;
0FBWPT16DVCMQ2KVZJC5HPM3NJ;5;2554801;23/07/2023;21:03:00;UTC;0;0;0;;;;;;;;;
0FBWPVCAKSXK8CE6NEH0V4255E;5;2554801;23/07/2023;21:05:22;UTC;0;0;0;;;;;;;;;
0FBWPWQEES76FKXR7ZHKZAFMAR;5;2554801;23/07/2023;21:07:43;UTC;0;0;0;;;;;;;;;
0FBWPY2FFJQPTFZZ7RH25QGNZW;5;2554801;23/07/2023;21:10:04;UTC;0;0;0;;;;;;;;;
0FBWPZDHKMJ5J0R067W8PE6X0Z;6;2554801;23/07/2023;21:12:25;UTC;0;0;0;;;;;;;;;
0FBWQ0RJC9GPRNH0WVBE0J7V5Y;5;2554801;23/07/2023;21:14:46;UTC;0;0;0;;;;;;;;;
0FBWQ23KB0HB137B0FZAXBJCDW;5;2554801;23/07/2023;21:17:07;UTC;0;0;0;;;;;;;;;
0FBWQ3F8E2BPEDW459VZ9TM84E;6;2554801;23/07/2023;21:19:30;UTC;0;0;0;;;;;;;;;
0FBWQ4T9NBRF3RW13VNMVC0N38;6;2554801;23/07/2023;21:21:51;UTC;0;0;0;;;;;;;;;
0FBWQ65AF9WZMJFBC2T5Y0FW7V;7;2554801;23/07/2023;21:24:12;UTC;0;0;0;;;;;;;;;
0FBWQ7GCN25AJCAVT76MBAXTPS;7;2554801;23/07/2023;21:26:33;UTC;0;0;0;;;;;;;;;
0FBWQ8W5JEEGQNMNMQ4BQ5YXZF;7;2554801;23/07/2023;21:28:57;UTC;0;0;0;;;;;;;;;
0FBWQA75MZSXPS7653135AE8VB;5;2554801;23/07/2023;21:31:18;UTC;0;0;0;;;;;;;;;
0FBWQBJ7FQC7XR1V8WPJNRMEK3;6;2554801;23/07/2023;21:33:39;UTC;0;0;0;;;;;;;;;
0FBWQCX7KHGY7WMASGKEHSQ2SK;6;2554801;23/07/2023;21:36:00;UTC;0;0;0;;;;;;;;;
0FBWQE8CGCE40BVC05WYDYMA0M;5;2554801;23/07/2023;21:38:21;UTC;0;0;0;;;;;;;;;
0FBWQFKEKC4X6B04ZGRRDRZCMW;6;2554801;23/07/2023;21:40:42;UTC;0;0;0;;;;;;;;;
0FBWQGYFHWH6H41RG6F9156DWW;6;2554801;23/07/2023;21:43:03;UTC;0;0;0;;;;;;;;;
0FBWQJ9GPZF8TDBD9W75HC6HMQ;6;2554801;23/07/2023;21:45:24;UTC;0;0;0;;;;;;;;;
0FBWQKMJ4W6F8BYWXW9FGS7475;6;2554801;23/07/2023;21:47:45;UTC;0;0;0;;;;;;;;;
0FBWQMZKHGP8S7P19PN8Z3NQ2H;5;2554801;23/07/2023;21:50:06;UTC;0;0;0;;;;;;;;;
0FBWQPAMZ9TF5460D5HNCVBSVJ;5;2554801;23/07/2023;21:52:27;UTC;0;0;0;;;;;;;;;
0FBWQQNPVR3EM3D46QWA05XQ30;6;2554801;23/07/2023;21:54:49;UTC;0;0;0;;;;;;;;;
0FBWQS0VK6S6QC952X98CHF7MG;6;2554801;23/07/2023;21:57:10;UTC;0;0;0;;;;;;;;;
0FBWQTBW391P028XS2YA7Q86E7;6;2554801;23/07/2023;21:59:31;UTC;0;0;0;;;;;;;;;
0FBWQVPYNK9GBKTYNBGW108TRH;6;2554801;23/07/2023;22:01:52;UTC;0;0;0;;;;;;;;;
0FBWQX26NFKVZ7BAFY01HP59D8;6;2554801;23/07/2023;22:04:14;UTC;0;0;0;;;;;;;;;
0FBWQYD655Y67MQSZD493ASRSZ;6;2554801;23/07/2023;22:06:35;UTC;0;0;0;;;;;;;;;
0FBWQZR7RPWC3EYTZ9ASK85JP4;5;2554801;23/07/2023;22:08:56;UTC;0;0;0;;;;;;;;;
0FBWR13FZ4HQ0MPR3DESSTSZRM;5;2554801;23/07/2023;22:11:17;UTC;0;0;0;;;;;;;;;
0FBWR2EGX2R2AEB713JMVEB1QY;5;2554801;23/07/2023;22:13:38;UTC;0;0;0;;;;;;;;;
0FBWR3SKZNYQNPJKQY7B9KAXQY;5;2554801;23/07/2023;22:16:00;UTC;0;0;0;;;;;;;;;
0FBWR54MPRRXZZ5QWCW6FNP3JD;6;2554801;23/07/2023;22:18:21;UTC;0;0;0;;;;;;;;;
0FBWR6FNT7W0M6WSMNY1J8FWPX;6;2554801;23/07/2023;22:20:42;UTC;0;0;0;;;;;;;;;
0FBWR7TPY6EF9RR3BP78TE9NGN;5;2554801;23/07/2023;22:23:03;UTC;0;0;0;;;;;;;;;
0FBWR95PRM3SBFNNERSHDQYYTX;7;2554801;23/07/2023;22:25:24;UTC;0;0;0;;;;;;;;;
0FBWRAGQTJG6QQZTFYZ0BPB8E2;7;2554801;23/07/2023;22:27:45;UTC;0;0;0;;;;;;;;;
0FBWRBVSXYWWZEZJVFJAXNXYKV;5;2554801;23/07/2023;22:30:06;UTC;0;0;0;;;;;;;;;
0FBWRD6YTMAPDHXY9PMP2V6N4T;6;2554801;23/07/2023;22:32:27;UTC;0;0;0;;;;;;;;;
0FBWREJ02PYCBWSQVQ7MW8WM69;6;2554801;23/07/2023;22:34:48;UTC;0;0;0;;;;;;;;;
0FBWRFX27F1GQS2ZNH4NXZPKWR;6;2554801;23/07/2023;22:37:09;UTC;0;0;0;;;;;;;;;
0FBWRH82TS0Y2DAWG9V56RHR1V;6;2554801;23/07/2023;22:39:30;UTC;0;0;0;;;;;;;;;
0FBWRJK4283NP9YJW77ETAPPB8;6;2554801;23/07/2023;22:41:51;UTC;0;0;0;;;;;;;;;
0FBWRKY68W56ENQP33GNZV9BGE;4;2554801;23/07/2023;22:44:12;UTC;0;0;0;;;;;;;;;
0FBWRN9738G13WDQFJB4G6A6B4;4;2554801;23/07/2023;22:46:33;UTC;0;0;0;;;;;;;;;
0FBWRPM87QKRSKYY4JSTWPV8JJ;6;2554801;23/07/2023;22:48:54;UTC;0;0;0;;;;;;;;;
0FBWRQZA04ZNCJCZ3KQ1CERYNC;5;2554801;23/07/2023;22:51:15;UTC;0;0;0;;;;;;;;;
0FBWSRJYGD6DEHGKN0QTAQ4MA2;0;2554801;23/07/2023;23:48:15;UTC;0;0;0;;;;;;;;;
